InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
FMNH,Fishes,107329,5,Hypoplectrodes semicinctum,Serranidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay at Pangal, eastern end of bay near seal rocks below hostel",,20 meters-25 meters,1997,3,9,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:29.000CMT
FMNH,Fishes,107354,1,Scorpis chilensis,Kyphosidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, tide pools below Naval Station on N side of island",,0 meters-2 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:48.000CMT
FMNH,Fishes,107387,2,Scorpaena fernandeziana,Scorpaenidae,,,-26.2817,-80.1067,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, between caves and catedral rock, NW of volcanic cone and cave",,30 meters-31 meters,1997,2,25,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:47:14.000CMT
FMNH,Fishes,107335,1,Girella albostriata,Kyphosidae,,,-26.2750,-80.1183,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky area off western end of beach",,12 meters-14 meters,1997,2,26,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:14:02.000CMT
FMNH,Fishes,107480,1,Seriola lalandi,Carangidae,,,-33.7639,-80.7544,,,Chile,,,Alexander Selkirk Is.,Islas Juan Fern�ndez,"South Pacific, at anchorage in front of fishing village",,1 meter-5 meters,1997,3,5,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:44:29.000CMT
FMNH,Fishes,107372,1,Maxillicosta reticulata,Scorpaenidae,,,-26.2769,-80.0969,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, off San Felix Island (north shore of San Felix)",,31 meters-100 meters,1997,2,27,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:48.000CMT
FMNH,Fishes,107296,2,Paratrachichthys fernandezianus,Trachichthyidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal",,1 meter-10 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:13.000CMT
FMNH,Fishes,107328,5,Hypoplectrodes semicinctum,Serranidae,,,-33.6722,-78.9408,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, SW point of R.C. Isla in Bahia Padre (southern shore)",,0 meters-18 meters,1997,3,8,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:13:11.000CMT
FMNH,Fishes,107398,1,Chromis meridiana,Pomacentridae,,,-2.3383,-79.8983,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, between Caleta Patos and Punta Saliente; near rocky point where depth rises to 30 m",,30 meters,1997,2,22,IOC team,,,PreservedSpecimen,,2015-3-7T01:43:52.000CMT
FMNH,Fishes,107449,3,Scartichthys variolatus,Blenniidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky reef outside cave at northwestern point of island off desembarcadero",,10 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:08:14.000CMT
FMNH,Fishes,119709,1,Trichomycterus sp.,Trichomycteridae,,,,,,,Chile,Bio-Bio,,,,San Carlos de Puren,,,1990,1,14,T. Cekalovic,,,PreservedSpecimen,,2015-3-7T03:21:51.000CMT
FMNH,Fishes,107250,4,Muraenichthys chilensis,Ophichthidae,,,-33.6722,-78.9408,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, SW point of R.C. Isla in Bahia Padre (southern shore)",,0 meters-18 meters,1997,3,8,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:13:11.000CMT
FMNH,Fishes,77741,2,Basilichthys microlepidotus,Atherinidae,,,,,,,Chile,,,,,Osorno,,,1919,3,14,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-7T01:45:11.000CMT
FMNH,Fishes,107252,1,Gymnothorax australicola,Muraenidae,,,-26.2817,-80.1067,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, between caves and catedral rock, NW of volcanic cone and cave",,30 meters-31 meters,1997,2,25,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-17T14:35:42.000CMT
FMNH,Fishes,107382,2,Scorpaena fernandeziana,Scorpaenidae,,,-26.3383,-79.8983,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, between Caleta Patos and Punta Saliente; in shallow inlet",,5 meters-10 meters,1997,2,22,IOC team,,,PreservedSpecimen,,2015-3-7T01:43:33.000CMT
FMNH,Fishes,107363,5,Scorpis chilensis,Kyphosidae,,,-33.6722,-78.9408,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, SW point of R.C. Isla in Bahia Padre (southern shore)",,0 meters-18 meters,1997,3,8,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:26.000CMT
FMNH,Fishes,107367,1,Amphichaetodon melbae,Chaetodontidae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,23,"M. W. Westneat, M. E. Hale, R. Bieler",,,PreservedSpecimen,,2015-3-7T01:52:27.000CMT
FMNH,Fishes,107457,53,Scartichthys variolatus,Blenniidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal",,1 meter-10 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:12.000CMT
FMNH,Fishes,107402,3,Pseudolabrus fuentesi,Labridae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,21,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:20:44.000CMT
FMNH,Fishes,96227,23,Basilichthys australis,Atherinidae,,,-40.5833,-73.1500,,,Chile,,,,,"Osorno, Rio Rahue 25 m. elev",,,1919,6,14,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-7T01:43:20.000CMT
FMNH,Fishes,107481,1,Polyprion oxygeneios,Polyprionidae,,,-33.6150,-78.8292,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, off lighthouse on NW point of bay (Punto San Carlos)",,0 meters-90 meters,1997,3,4,local fishermen,,,PreservedSpecimen,,2015-3-7T01:44:19.000CMT
FMNH,Fishes,96939,1,Nematogenys inermis,Trichomycteridae,,,,,,,Chile,,,,,Santiago market,,,1919,,,Eigenmann,,,PreservedSpecimen,,2015-3-7T01:45:13.000CMT
FMNH,Fishes,77418,27,Cauque mauleanum,Atherinidae,,,,,,,Chile,X Region,Llanquihue,,,"Rio Maullin, Lake Llanquihue, Puerto Varas",,,1919,3,12,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:20:08.000CMT
FMNH,Fishes,107450,14,Scartichthys variolatus,Blenniidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, tide pools below Naval Station on N side of island",,0 meters-2 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:51:18.000CMT
FMNH,Fishes,88752,5,Basilichthys microlepidotus,Atherinidae,,,,,,,Chile,IV Region,Elqui,,,"Rio Elqui, La Serena",,,1919,,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-7T01:45:19.000CMT
FMNH,Fishes,107247,1,Muraenichthys chilensis,Ophichthidae,,,-33.7639,-80.7544,,,Chile,,,Alexander Selkirk Is.,Islas Juan Fern�ndez,"South Pacific, anchorage in front of fishing village (eastern side of island)",,20 meters-25 meters,1997,3,6,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:12:37.000CMT
FMNH,Fishes,107262,2,Lotella fernandeziana,Moridae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,23,"M. W. Westneat, M. E. Hale, R. Bieler",,,PreservedSpecimen,,2015-3-7T01:51:07.000CMT
FMNH,Fishes,81991,30,Basilichthys microlepidotus,Atherinidae,,,,,,,Chile,Metropolitan Region,Talagante,,,"Rio Maipo, Penaflor, Rio Mapocho",,,1919,,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:12:45.000CMT
FMNH,Fishes,84892,2,Aplochiton marinus,Galaxiidae,,,,,,,Chile,,,,,"Below Valdivia, lower Rio Calle Calle near the sea",,,1919,2,19,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:16:02.000CMT
FMNH,Fishes,107340,1,Chironemus delfini,Chironemidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal",,1 meter-10 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:28.000CMT
FMNH,Fishes,107319,1,Hypoplectrodes semicinctum,Serranidae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,23,"M. W. Westneat, M. E. Hale, R. Bieler",,,PreservedSpecimen,,2015-3-6T20:15:22.000CMT
FMNH,Fishes,107439,5,Paratrimma nigrimenta,Gobiidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal",,1 meter-10 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:12.000CMT
FMNH,Fishes,107325,12,Hypoplectrodes semicinctum,Serranidae,,,-33.7161,-80.7750,,,Chile,,,Alexander Selkirk Is.,Islas Juan Fern�ndez,"South Pacific, NW side, Punta Iman",,,1997,3,5,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:43:35.000CMT
FMNH,Fishes,107357,4,Scorpis chilensis,Kyphosidae,,,-26.2750,-80.1183,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky area at line offshore from western-most extent of beach",,20 meters-25 meters,1997,2,26,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:32.000CMT
FMNH,Fishes,107368,1,Amphichaetodon melbae,Chaetodontidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky reef outside cave at northwestern point of island off desembarcadero",,10 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:19.000CMT
FMNH,Fishes,107331,63,Girella sp.,Kyphosidae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-1 meter,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:06.000CMT
FMNH,Fishes,107364,1,Scorpis chilensis,Kyphosidae,,,-33.6150,-78.8292,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, off Punta San Carlos",,80 meters-100 meters,1997,3,9,"D. Elton, local fishermen",,,PreservedSpecimen,,2015-3-7T01:52:32.000CMT
FMNH,Fishes,107265,3,Lotella fernandeziana,Moridae,,,-26.2750,-80.1183,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky area off western end of beach",,12 meters-14 meters,1997,2,26,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:14:02.000CMT
FMNH,Fishes,107332,1,Girella albostriata,Kyphosidae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, inlet on Isla San Ambrosio, just north of anchorage site at Las Moscas",,1 meter-3 meters,1997,2,20,"M. W. Westneat, M. Duhart",,,PreservedSpecimen,,2015-3-6T20:21:59.000CMT
FMNH,Fishes,107261,15,Lotella fernandeziana,Moridae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-10 meters,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:10:21.000CMT
FMNH,Fishes,107333,156,Girella albostriata,Kyphosidae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-1 meter,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:22:57.000CMT
FMNH,Fishes,107375,1,Maxillicosta reticulata,Scorpaenidae,,,-26.2700,-80.1167,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, parallel to beach on N side of San Felix",,,1997,2,28,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:45.000CMT
FMNH,Fishes,107350,1,Scorpis chilensis,Kyphosidae,,,-26.3383,-79.8983,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, between Caleta Patos and Punta Saliente; in shallow inlet",,5 meters-10 meters,1997,2,22,IOC team,,,PreservedSpecimen,,2015-3-7T01:52:34.000CMT
FMNH,Fishes,107276,3,Aseraggodes bahamondei,Soleidae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,21,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:20:44.000CMT
FMNH,Fishes,107420,5,Pseudolabrus gayi,Labridae,,,-33.6250,-78.8167,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal, below hostel",,0 meters-2 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:15:12.000CMT
FMNH,Fishes,107396,1,Scorpaena uncinata,Scorpaenidae,,,-33.6003,-78.8950,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, near Isla Juanango, Western side of Northern tip of island",,,1997,3,8,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:18:49.000CMT
FMNH,Fishes,107353,2,Scorpis chilensis,Kyphosidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky reef outside cave at northwestern point of island off desembarcadero",,10 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:19.000CMT
FMNH,Fishes,107330,6,Hypoplectrodes semicinctum,Serranidae,,,-33.6267,-78.8181,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay at Pangal, western end of bay near caves",,5 meters-8 meters,1997,3,9,"B. Dyer, M. E. Hale",,,PreservedSpecimen,,2015-3-6T20:15:21.000CMT
FMNH,Fishes,107297,1,Paratrachichthys fernandezianus,Trachichthyidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay at Pangal, eastern end of bay near seal rocks below hostel",,20 meters-25 meters,1997,3,9,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:29.000CMT
FMNH,Fishes,107452,4,Scartichthys variolatus,Blenniidae,,,-26.2750,-80.1183,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky area off western end of beach",,12 meters-14 meters,1997,2,26,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:14:02.000CMT
FMNH,Fishes,107371,1,Amphichaetodon melbae,Chaetodontidae,,,-26.2786,-80.1242,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, 2 coves west of Punta Negra on the north end of the island along wall",,4 meters-5 meters,1997,2,28,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:36.000CMT
FMNH,Fishes,78368,5,Aplochiton zebra,Galaxiidae,,,-41.0833,-72.0333,,,Chile,,,,,"Peulla, Lago Todos Santos, 190 m elev",,,,,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-17T14:22:01.000CMT
FMNH,Fishes,107437,3,Neolabrus reticulatus,Labridae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay at Pangal, eastern end of bay near seal rocks below hostel",,20 meters-25 meters,1997,3,9,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:52:28.000CMT
FMNH,Fishes,107254,1,Gymnothorax australicola,Muraenidae,,,-26.2786,-80.1242,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, 2 coves west of Punta Negra on the north end of the island along wall",,4 meters-5 meters,1997,2,28,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-17T14:35:41.000CMT
FMNH,Fishes,107414,7,Pseudolabrus gayi,Labridae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, tide pools below Naval Station on N side of island",,0 meters-2 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:51:40.000CMT
FMNH,Fishes,107260,4,Lotella fernandeziana,Moridae,,,-26.3383,-79.8983,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, between Caleta Patos and Punta Saliente; in shallow inlet",,5 meters-10 meters,1997,2,22,IOC team,,,PreservedSpecimen,,2015-3-7T01:43:33.000CMT
FMNH,Fishes,107286,3,Monocentris reedi,Monocentrididae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, tide pools below Naval Station on N side of island",,0 meters-2 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:21:30.000CMT
FMNH,Fishes,107303,1,Caranx georgianus,Carangidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, anchorage in front of cave at NW point of island",,10 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:20:29.000CMT
FMNH,Fishes,107425,8,Neolabrus reticulatus,Labridae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-10 meters,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:10:21.000CMT
FMNH,Fishes,107248,3,Muraenichthys chilensis,Ophichthidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay, NE point of bay near Pangal",,1 meter-10 meters,1997,3,7,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:12.000CMT
FMNH,Fishes,107448,57,Scartichthys variolatus,Blenniidae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-1 meter,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:22:57.000CMT
FMNH,Fishes,107432,4,Neolabrus reticulatus,Labridae,,,-33.7161,-80.7750,,,Chile,,,Alexander Selkirk Is.,Islas Juan Fern�ndez,"South Pacific, NW side, Punta Iman",,,1997,3,5,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:43:35.000CMT
FMNH,Fishes,107483,2,Girella albostriata,Kyphosidae,,,-26.2897,-80.1094,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, anchorage in front of cave at NW point of island",,10 meters,1997,2,24,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:20:29.000CMT
FMNH,Fishes,107317,5,Hypoplectrodes semicinctum,Serranidae,,,-26.3267,-79.9000,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, Caleta Potala, western side; blue lagoon surge channel, just west of fisherman's shack; San Ambrosio Island, N side",,0 meters-10 meters,1997,2,23,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:10:21.000CMT
FMNH,Fishes,77898,4,Basilichthys microlepidotus,Atherinidae,,,,,,,Chile,VIII Region,Concepcion,,,"Rio Andalien, Rio Nonquen, Concepcion",,,1919,,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:12:16.000CMT
FMNH,Fishes,109195,1,Antennarius sanguineus,Antennariidae,,,-26.3347,-79.8903,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, NE of anchorage site, Caleta Las Moscas",,10 meters-15 meters,1997,2,23,"M. W. Westneat, M. E. Hale, R. Bieler",,,PreservedSpecimen,,2015-3-6T20:15:22.000CMT
FMNH,Fishes,109191,3,Scorpaenodes englerti,Scorpaenidae,,,-26.2817,-80.1067,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, between caves and catedral rock, NW of volcanic cone and cave",,30 meters-31 meters,1997,2,25,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:47:14.000CMT
FMNH,Fishes,109193,1,Antennarius coccineus,Antennariidae,,,-26.2750,-80.1183,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, rocky area at line offshore from western-most extent of beach",,20 meters-25 meters,1997,2,26,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:22:23.000CMT
FMNH,Fishes,107313,1,Caprodon longimanus,Serranidae,,,-33.6250,-78.8139,,,Chile,,,Robinson Crusoe Island,Islas Juan Fern�ndez,"South Pacific, Cumberland Bay at Pangal, eastern end of bay near seal rocks below hostel",,20 meters-25 meters,1997,3,9,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-6T20:16:29.000CMT
FMNH,Fishes,80320,42,Galaxias bullocki,Galaxiidae,,,,,,,Chile,,,,,"Cutipai, near Valdivia, lower Rio Callecalle",,,1919,2,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:21:21.000CMT
FMNH,Fishes,80322,268,Galaxias maculatus,Galaxiidae,,,-41.0833,-72.0333,,,Chile,,,,,"Peulla; Lago Todos Santos, 190 m. elev",,,1919,,,C. H. Eigenmann,,,PreservedSpecimen,,2015-3-6T20:24:06.000CMT
FMNH,Fishes,107427,3,Neolabrus reticulatus,Labridae,,,-26.2817,-80.1067,,,Chile,,,San Felix Island,Islas Desventuradas,"South Pacific, between caves and catedral rock, NW of volcanic cone and cave",,30 meters-31 meters,1997,2,25,"M. W. Westneat, B. Dyer, IOC team",,,PreservedSpecimen,,2015-3-7T01:47:14.000CMT
FMNH,Fishes,107284,1,Monocentris reedi,Monocentrididae,,,-26.3383,-79.8983,,,Chile,,,San Ambrosio Island,Islas Desventuradas,"South Pacific, between Caleta Patos and Punta Saliente; in shallow inlet",,5 meters-10 meters,1997,2,22,IOC team,,,PreservedSpecimen,,2015-3-7T01:43:33.000CMT
