InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,decimalLatitude,decimalLongitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MCZ,Ich,58683,1,Basilichthys australis,Atherinopsidae,whole animal (alcohol),,-37.243104,-72.652743,-37.243104,-72.652743,978,decimal degrees,Chile,,,,,"Canal de Kiega, Funda Flor del Laja",,,,,,A. Hulot,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Cruz de Piedra on the Rio Laja.,PreservedSpecimen,age class: adult; standard length: 40-81mm,2016-01-13 14:58:36.0
MCZ,Ich,58684,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-37.407733,-73.211566,-37.407733,-73.211566,21192,decimal degrees,Chile,Biobio Region,Arauco,,,Rio Carampangue.,,,,,,"V. H. Ruiz, H. Oyarzo",MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Carampangue. Coordinates placed at center of polygon.,PreservedSpecimen,age class: adult,2018-09-17 16:32:38.0
MCZ,Ich,58685,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-36.809724,-72.849746,-36.809724,-72.849746,18879,decimal degrees,Chile,,,,,Rio Andalien,,,,,,"V. H. Ruiz, H. Oyarzo",MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Andalien, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult,2017-08-23 09:56:38.0
MCZ,Ich,46241,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-41.259864,-73.002351,-41.259864,-73.002351,6533,decimal degrees,Chile,,,,,Trib. of Rio Maullin at Lago Llanguihue.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at mouth of Rio Maullin at Lago  Llanquihue. Error expanded to cover tributaries of Rio Maullin.,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46242,1,Percichthys,Percichthyidae,whole animal (alcohol),,-40.571079,-73.150301,-40.571079,-73.150301,2755,decimal degrees,Chile,,,,,Rio Rahue at Osorno.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon cover Rio Rahue around Osorno.,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46243,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-41.259864,-73.002351,-41.259864,-73.002351,301,decimal degrees,Chile,,,,,Rio Maullin at Lago Llanguihue.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at mouth of Rio Maullin at Lago Llanquihue.,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46244,1,Galaxias platei,Galaxiidae,whole animal (alcohol),,-50.883935,-72.7783,-50.883935,-72.7783,3296,decimal degrees,Chile,,,,,Laguna Azul.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Laguna Azul.,PreservedSpecimen,age class: adult,2016-10-24 17:29:27.0
MCZ,Ich,46246,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-32.649142,-71.441465,-32.649142,-71.441465,814,decimal degrees,Chile,,,,,Stream at Punta Maitencillo,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Punta Maintencillo.,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46247,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-39.855408,-73.316382,-39.855408,-73.316382,6647,decimal degrees,Chile,,,,,"Rio Valdivia, below University.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Valdivia below University of Valdivia.,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46248,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-39.828092,-73.256304,-39.828092,-73.256304,2105,decimal degrees,Chile,,,,,"Rio Valdivia, at University",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46249,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-41.486224,-72.970034,-41.486224,-72.970034,567,decimal degrees,Chile,,,,,Stream west of Angelmo.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Coordinates at stream west of Anselmo, error expanded to cover area around it.",PreservedSpecimen,age class: adult,2016-01-13 14:58:46.0
MCZ,Ich,46209,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-39.576661,-73.133562,-39.576661,-73.133562,13046,decimal degrees,Chile,,,,,Stream trib. to Rio Valdivia 30km N. of Valdivia.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at creek 30 km N of Valdivia.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46213,1,Galaxias platei,Galaxiidae,whole animal (alcohol),,-41.322684,-72.975336,-41.322684,-72.975336,2284,decimal degrees,Chile,,,,,"Stream of Puerto Voras, Lago Llanguihue.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Puerto Varas.,PreservedSpecimen,age class: adult,2016-10-24 17:29:29.0
MCZ,Ich,46217,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-41.317656,-72.966324,-41.317656,-72.966324,1412,decimal degrees,Chile,,,,,"Lago Llanguihue, near Puerto Varas.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Lago Llanquihue at Puerto Varas.,PreservedSpecimen,age class: adult,2017-06-28 17:34:45.0
MCZ,Ich,46218,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-38.998779,-72.362781,-38.998779,-72.362781,81651,decimal degrees,Chile,,,,,"Arroyo Colcoma, trib. Rio Tolten.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Tolten, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46219,1,Percichthys trucha,Percichthyidae,whole animal (cleared and stained); whole animal (alcohol),,-46.526299,-72.117048,-46.526299,-72.117048,78689,decimal degrees,Chile,,,,,Stream entering Lago Buenos Ayres.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Lago Buenos Aires, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult; standard length: 57-70mm,2016-01-13 14:59:40.0
MCZ,Ich,46220,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-39.255317,-72.098783,-39.255317,-72.098783,11972,decimal degrees,Chile,,,,,"Lago Villarica, near town at entry of small stream",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Lago Villarica, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46222,1,Galaxias delfini,Galaxiidae,whole animal (alcohol),,-51.379738,-72.443584,-51.379738,-72.443584,1141,decimal degrees,Chile,,,,,Lago Figueroa.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Lago Figueroa.,PreservedSpecimen,age class: adult,2017-06-28 17:34:45.0
MCZ,Ich,46224,1,Galaxias platei,Galaxiidae,whole animal (alcohol),,-51.050519,-72.756853,-51.050519,-72.756853,12403,decimal degrees,Chile,,,,,Lago Sarmiento.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Lago Figueroa.,PreservedSpecimen,age class: adult,2016-10-24 17:29:29.0
MCZ,Ich,46226,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol); whole animal (cleared and stained),,-39.062412,-72.504316,-39.062412,-72.504316,8482,decimal degrees,Chile,,,,,"Stream in Rio Tolten system, 15km E of Petrufguen.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Rio Toltem 15 km E of Pitrufquen.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46227,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-40.355094,-73.14466,-40.355094,-73.14466,51735,decimal degrees,Chile,,,,,"Stream 2.5km S of Arroyo Huital, trib. of Rio Bueno, Rio Rahoe System.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Bueno, coordinates placed at center of polygon. Arroyo Huital not found.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46228,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-40.359283,-71.299851,-40.359283,-71.299851,4069,decimal degrees,Chile,,,,,Lago Melequina.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Lago Meliquina in Argentina, near the Chilean border.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46230,1,Geotria australis,Petromyzontidae,whole animal (alcohol),,-40.571079,-73.150301,-40.571079,-73.150301,2755,decimal degrees,Chile,,,,,"Rio Rahue, a trib. of Rio Bueno, at Osorno",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon cover Rio Rahue around Osorno.,PreservedSpecimen,age class: adult,2017-08-23 09:53:45.0
MCZ,Ich,46233,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-40.355094,-73.14466,-40.355094,-73.14466,51735,decimal degrees,Chile,,,,,"Stream 2.5km S of Arroyo Huital, trib. of Rio Bueno, Rio Rahoe System.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Bueno, coordinates placed at center of polygon. Arroyo Huital not found.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46234,1,Geotria australis,Petromyzontidae,whole animal (alcohol),,-40.355094,-73.14466,-40.355094,-73.14466,51735,decimal degrees,Chile,,,,,"Stream 2.5km S of Arroyo Huital, trib. of Rio Bueno, Rio Rahoe System.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Bueno, coordinates placed at center of polygon. Arroyo Huital not found.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46235,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-51.229044,-72.729188,-51.229044,-72.729188,17592,decimal degrees,Chile,,,,,Lago Toro,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Lago de Toro.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46236,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-41.259864,-73.002351,-41.259864,-73.002351,301,decimal degrees,Chile,,,,,Rio Maullin at Lago Llanguihue.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at mouth of Rio Maullin at Lago Llanquihue.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46237,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-39.59394,-72.95583,-39.59394,-72.95583,8856,decimal degrees,Chile,,,,,"Stream crossing Pan-American Highway, 30km N of Valdivia.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates approx. 30 km N of Valdivia on Panamericana Hwy.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,49882,1,Cnesterodon decemmaculatus,Poeciliidae,whole animal (alcohol),,-32.917802,-71.422825,-32.917802,-71.422825,1762,decimal degrees,Chile,,,,,"Río Aconcágua, 5 miles from its mouth",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Aconcagua 5 miles from mouth.,PreservedSpecimen,age class: adult,2016-01-13 14:59:48.0
MCZ,Ich,54537,1,Basilichthys desembocadura,Atherinopsidae,whole animal (alcohol),,-32.921729,-71.502219,-32.921729,-71.502219,993,decimal degrees,Chile,,,,,Río Aconcágua estuary,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Rio Aconcagua estuary.,PreservedSpecimen,age class: adult; standard length: 43-170mm,2017-08-23 09:53:48.0
MCZ,Ich,54538,1,Basilichthys sp.,Atherinopsidae,whole animal (alcohol),,-32.917802,-71.422825,-32.917802,-71.422825,1762,decimal degrees,Chile,,,,,"Río Aconcágua, 5 miles from its mouth",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Aconcagua 5 miles from mouth.,PreservedSpecimen,age class: adult; standard length: 26-73mm,2017-08-23 09:53:48.0
MCZ,Ich,54388,1,Diplomystes camposensis,Diplomystidae,whole animal (70% ethanol),,-39.8416666667,-72.8416666667,-39.8416666667,-72.8416666667,115000,deg. min. sec.,Chile,Los Rios,Valdivia,,,Rio San Pedro at Los Lagos,,,,,,Gloria Arratia,unknown,"Lat. seconds and Long. seconds blank in MUSE (Fish). Set to 30, Maximum Error set to 115 km. in MCZbase",PreservedSpecimen,age class: adult,2017-08-23 09:57:27.0
MCZ,Ich,64907,1,Carassius auratus,Cyprinidae,whole animal (alcohol),,-32.921729,-71.502219,-32.921729,-71.502219,993,decimal degrees,Chile,,,,,Río Aconcágua estuary,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Rio Aconcagua estuary.,PreservedSpecimen,age class: adult,2017-08-23 09:53:54.0
MCZ,Ich,46444,1,Aplochiton taeniatus,Galaxiidae,whole animal (70% ethanol),,-39.300231,-72.09226,-39.300231,-72.09226,13441,decimal degrees,Chile,,,,,Shores of Lago Villarica,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Lago Villarica, coordinates placed at souther shore.",PreservedSpecimen,age class: adult; standard length: 47.17mm,2018-04-03 11:28:24.0
MCZ,Ich,47678,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-19.894846,-69.227217,-19.894846,-69.227217,21589,decimal degrees,Chile,,,,,Estero Linga,,,,,,[no agent data],MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Estero Linga, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult,2016-01-13 15:05:40.0
MCZ,Ich,90475,1,Percichthys trucha,Percichthyidae,whole animal (alcohol),,-30,-71,-30,-71,301,decimal degrees,Chile,,,,,"Pacific, Southeast, [no specific locality data]",,,,,,Hassler Expedition,GEOLocate,[UNDER REVIEW; GEOLOCATE_SCORE: 80; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 2],PreservedSpecimen,age class: adult; standard length: 270-310mm,2018-10-17 12:24:25.0
MCZ,Ich,147912,1,Basilichthys australis,Atherinopsidae,whole animal (alcohol),,-40.571079,-73.150301,-40.571079,-73.150301,2755,decimal degrees,Chile,,,,,"Rio Rahue, a trib. of Rio Bueno, at Osorno",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon cover Rio Rahue around Osorno.,PreservedSpecimen,age class: adult; standard length: 18-37mm,2017-08-23 09:53:51.0
MCZ,Ich,147913,1,Odontesthes smitti,Atherinopsidae,whole animal (alcohol),,-53.161165,-70.877879,-53.161165,-70.877879,5292,decimal degrees,Chile,,,,,"Pacific, Southeast, off Straits of Magellan, Sandy Point",,,,,,Hassler Expedition,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,PreservedSpecimen,age class: adult; standard length: 260mm,2018-12-05 15:20:47.0
MCZ,Ich,147918,1,Basilichthys australis,Atherinopsidae,whole animal (alcohol),,-36.894453,-72.377355,-36.894453,-72.377355,72997,decimal degrees,Chile,,,,,Itata,,,,,,Hassler Expedition,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Itata, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult; standard length: 86mm,2017-08-23 09:53:51.0
MCZ,Ich,147906,1,Cauque brevianalis,Atherinopsidae,whole animal (alcohol),,-32.917802,-71.422825,-32.917802,-71.422825,1762,decimal degrees,Chile,,,,,"Río Aconcágua, 5 miles from its mouth",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Aconcagua 5 miles from mouth.,PreservedSpecimen,age class: adult; standard length: 83mm,2017-08-23 09:53:51.0
MCZ,Ich,147908,1,Basilichthys sp.,Atherinopsidae,whole animal (alcohol),,-36.625,-72.175,-36.625,-72.175,115000,deg. min. sec.,Chile,Biobio Region,,,,Chillán,,,,,,Hassler Expedition,unknown,"Lat. seconds and Long. seconds blank in MUSE (Fish). Set to 30, Maximum Error set to 115 km. in MCZbase",PreservedSpecimen,age class: adult; standard length: 200-210mm,2017-11-17 16:10:58.0
MCZ,Ich,147909,1,Cauque brevianalis,Atherinopsidae,whole animal (alcohol),,-32.921729,-71.502219,-32.921729,-71.502219,993,decimal degrees,Chile,,,,,Río Aconcágua estuary,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Rio Aconcagua estuary.,PreservedSpecimen,age class: adult; standard length: 72-133mm,2017-08-23 09:53:51.0
MCZ,Ich,164189,1,Cyprinus carpio,Cyprinidae,whole animal (alcohol),,-32.921729,-71.502219,-32.921729,-71.502219,993,decimal degrees,Chile,,,,,Río Aconcágua estuary,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Rio Aconcagua estuary.,PreservedSpecimen,age class: adult,2016-01-13 15:20:41.0
MCZ,Ich,162939,1,Cyprinus carpio,Cyprinidae,tissue (70% ethanol); whole animal (alcohol),,-32.918522,-71.467974,-32.918522,-71.467974,4202,decimal degrees,Chile,,,,,estuary of Rio Aconcagua and Rio Aconcagua 5 miles from its mouth,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Aconcagua, 5 miles from mouth.",PreservedSpecimen,age class: adult,2017-06-28 17:56:26.0
MCZ,Ich,168675,1,Basilichthys sp.,Atherinopsidae,whole animal (alcohol),,-32.917802,-71.422825,-32.917802,-71.422825,1762,decimal degrees,Chile,,,,,"Río Aconcágua, 5 miles from its mouth",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Polygon covers Rio Aconcagua 5 miles from mouth.,PreservedSpecimen,age class: adult; standard length: 38mm,2016-01-13 15:21:39.0
MCZ,Ich,18135,1,Atherinichthys laticlavia,Atherinopsidae,whole animal (alcohol),,-53.161165,-70.877879,-53.161165,-70.877879,5292,decimal degrees,Chile,,,,,"Pacific, Southeast, off Straits of Magellan, Sandy Point",,,,,,Hassler Expedition,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,PreservedSpecimen,age class: adult; standard length: 230-278mm,2018-12-05 15:20:47.0
MCZ,Ich,163097,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-39.550029,-72.918217,-39.550029,-72.918217,54817,decimal degrees,Chile,,,,,Río Valdivia,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Rio Valdivia, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult; standard length: 39-90mm,2016-01-13 15:22:53.0
MCZ,Ich,8290,1,Diplomystes chilensis,Diplomystidae,whole animal (70% ethanol); whole animal (cleared and stained),,-33.476243,-70.66671,-33.476243,-70.66671,21647,decimal degrees,Chile,Santiago Metropolitan Region,Santiago,,,'Rivers of Santiago',,,,,,"Mr. Leybolt, Hassler Expedition",MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Coordinates at Santiago, error covers town.",PreservedSpecimen,age class: adult,2018-10-22 17:25:11.0
MCZ,Ich,46216,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-39.831337,-73.340596,-39.831337,-73.340596,3169,decimal degrees,Chile,,,,,"Rio Cuitipai, lower Valdivia River System.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Estero Cutipay, below Valdivia.",PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46232,1,Brachygalaxias bullocki,Galaxiidae,whole animal (alcohol),,-41.317656,-72.966324,-41.317656,-72.966324,1412,decimal degrees,Chile,,,,,"Shores of Lago Llanguihue, near Puerto Varas.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Lago Llanquihue at Puerto Varas.,PreservedSpecimen,age class: adult,2016-01-13 14:59:40.0
MCZ,Ich,46262,1,Galaxias maculatus,Galaxiidae,whole animal (alcohol),,-53.400656,-71.095888,-53.400656,-71.095888,7447,decimal degrees,Chile,,,,,Stream near Rio Aqua Fresca.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Coordinates at Rio Agua Fresca, error expanded to cover area around river.",PreservedSpecimen,age class: adult,2016-01-13 14:58:00.0
MCZ,Ich,46266,1,Galaxias platei,Galaxiidae,whole animal (alcohol),,-51.092984,-73.034237,-51.092984,-73.034237,4783,decimal degrees,Chile,,,,,Lago Pehoe,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Lago Pehoe, coordinates placed at center of polygon.",PreservedSpecimen,age class: adult,2016-10-24 17:29:07.0
MCZ,Ich,46285,1,Cauque brevianalis,Atherinopsidae,whole animal (alcohol),,-32.649142,-71.441465,-32.649142,-71.441465,814,decimal degrees,Chile,,,,,Punta Maitencillo,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,Coordinates at Punta Maintencillo.,PreservedSpecimen,age class: adult; standard length: 24-80mm,2017-08-23 09:53:48.0
MCZ,Ich,46301,1,Galaxias maculatus,Galaxiidae,whole animal (cleared and stained),,-39.831337,-73.340596,-39.831337,-73.340596,3169,decimal degrees,Chile,,,,,"Trib. of Rio Cutipai, lower Valdivia River System.",,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Polygon covers Estero Cutipay, below Valdivia.",PreservedSpecimen,age class: adult,2016-01-13 14:58:01.0
MCZ,Ich,46305,1,Galaxias maculatus,Galaxiidae,whole animal (cleared and stained),,-53.400656,-71.095888,-53.400656,-71.095888,7447,decimal degrees,Chile,,,,,Stream near Rio Aqua Fresca.,,,,,,Robert M. McDowall,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,"Coordinates at Rio Agua Fresca, error expanded to cover area around river.",PreservedSpecimen,age class: adult,2016-01-13 14:58:01.0
