id,latitude,longitude,cntry_code,country,obs_date,t_kingdom,t_phylum,t_class,t_order,t_family,t_genus,t_species,database,inst,collection,provider,records,year,month
"4556206","-46.8","-70.9833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556258","-46.5333","-71.6167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556232","-45.9","-71.25","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556205","-45.5","-68.7667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556296","-45.4333","-69.1667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556309","-45.2667","-71.2167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","2","",""
"4556207","-45.0167","-70.5333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556233","-44.85","-71.75","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556295","-44.6167","-70.2","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556294","-44.4167","-71.2833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556293","-44.3167","-71.4167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556253","-44.2333","-71.1333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556244","-44.2167","-71.4","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556229","-44.2","-71.6","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556231","-44.2","-71.3667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556243","-44.1667","-71.35","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556292","-44.1667","-71.3","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556291","-44.1333","-71.6333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556290","-44.1333","-71.4333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556228","-44.1167","-71.3667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556252","-43.9667","-71.1333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556230","-43.9333","-71.5333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556289","-43.8167","-71.5","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556287","-43.7833","-71.35","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556288","-43.7167","-66.5","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556284","-43.4167","-71.65","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556218","-43.3833","-70.9667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556238","-43.35","-70.9667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556247","-43.3333","-71.2167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556283","-43.3333","-70.95","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556286","-43.3167","-71.1667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556285","-43.3167","-71.0333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556245","-43.2333","-71.1","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556254","-43.2","-71.5667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556250","-43.1833","-71.65","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556315","-43.1333","-71.6","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556227","-43.0833","-71.6833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556251","-43","-71.4667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556234","-42.9833","-71.5167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556256","-42.9833","-71.2","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556242","-42.9333","-70.9","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556282","-42.9333","-70.75","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556246","-42.9","-70.9667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556226","-42.8833","-71.75","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556281","-42.8833","-70.7333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","2","",""
"4556223","-42.8333","-71.6333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556279","-42.8","-70.7333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556257","-42.7833","-71.0333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556236","-42.7667","-71.7333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556239","-42.7667","-70.9","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556249","-42.7333","-71.75","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556224","-42.7167","-71.7333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556240","-42.7167","-70.9667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556225","-42.7","-71.8167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556278","-42.6833","-71.45","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556222","-42.6333","-71.6833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556204","-42.6333","-70.25","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556277","-42.6","-71.9167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556241","-42.6","-70.6167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556201","-42.4833","-70.5167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556221","-42.45","-71.6667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556248","-42.45","-71.6","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556219","-42.45","-71.4833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556255","-42.45","-71.4333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556237","-42.4333","-71.4","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556276","-42.4167","-71.7667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556275","-42.3333","-71.6667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556217","-42.2333","-71.7667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556220","-42.1167","-71.6333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556314","-41.5667","-71.4833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","2","",""
"4556273","-41.5167","-71.6167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556312","-41.4981","-71.6919","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556197","-41.35","-71.6167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556313","-41.35","-71.55","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556311","-41.3333","-71.6","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556310","-41.3167","-71.7833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","2","",""
"4556216","-41.3083","-71.6917","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556199","-41.2667","-71.6333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556307","-41.2","-71.4167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556196","-41.2","-71.4167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","MLP","Peces","Fundación Óga","1","",""
"4556272","-41.0833","-71.4833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556214","-41.0667","-71.8","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556308","-41.0667","-71.55","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556266","-41.0667","-71.4833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556215","-41.05","-71.5","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556203","-41.0333","-71.1167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556271","-40.7167","-71.5333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556200","-40.6667","-71.2","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556306","-40.6333","-71.75","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556193","-40.6167","-71.7667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556270","-40.5","-71.3333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556195","-40.4667","-71.5","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556269","-40.45","-71.5333","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4556268","-40.4333","-71.55","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","Galaxias platei","SSTN","FO","Peces","Fundación Óga","1","",""
"4555268","-40.8","-62.9833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","Crenicichla","Crenicichla lacustris","SSTN","FO","Peces","Fundación Óga","1","",""
"4560247","-45.75","-69.7167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","Percichthys colhuapiensis","SSTN","FO","Peces","Fundación Óga","1","",""
"4560263","-45.5","-68.7667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","Percichthys colhuapiensis","SSTN","MLP","Peces","Fundación Óga","2","",""
"4560237","-45.4167","-69.1667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","Percichthys colhuapiensis","SSTN","FO","Peces","Fundación Óga","1","",""
