"occurrenceID","scientificName","locality","decimalLatitude","decimalLongitude","year","eventDate","bibliographicCitation","institutionCode","collectionCode","catalogNumber","datasetName","datasetName_tmp","data_source"
"FO:Peces:13439","Hatcheria macraei","Lago Epuyén",-42.1894444444444,-71.5136111111111,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13439","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13440","Hatcheria macraei","Lago Rivadavia",-42.61,-71.6666666666667,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13440","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13441","Hatcheria macraei","Arroyo Nant y Fall",-43.2227777777778,-71.4213888888889,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13441","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13442","Hatcheria macraei","Arroyo Corintos",-43.13,-71.44,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13442","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13443","Hatcheria macraei","Arroyo Cabeza de Vaca",-43.4997222222222,-71.3477777777778,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13443","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13444","Hatcheria macraei","Arroyo Frío",-43.305619,-71.457152,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13444","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:11561","Odontesthes hatcheri","Lago Epuyén",-42.1666666666667,-71.5166666666667,2015,"2015","Conte-Grand, C, J Sommer, G Ortí y V Cussac. 2015. Populations of Odontesthes (Teleostei: Atheriniformes) in the Andean region of Southern South America: body shape and hybrid individuals. Neotropical Ichthyology, 13 (1): 137-150","FO","Peces","11561","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:11562","Odontesthes hatcheri","Lago Rivadavia",-42.66616,-71.677583,2015,"2015","Conte-Grand, C, J Sommer, G Ortí y V Cussac. 2015. Populations of Odontesthes (Teleostei: Atheriniformes) in the Andean region of Southern South America: body shape and hybrid individuals. Neotropical Ichthyology, 13 (1): 137-150","FO","Peces","11562","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:11563","Odontesthes hatcheri","Lago Rosario",-43.26693,-71.33285,2015,"2015","Conte-Grand, C, J Sommer, G Ortí y V Cussac. 2015. Populations of Odontesthes (Teleostei: Atheriniformes) in the Andean region of Southern South America: body shape and hybrid individuals. Neotropical Ichthyology, 13 (1): 137-150","FO","Peces","11563","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:11566","Odontesthes hatcheri","Lago Buenos Aires",-46.4833333333333,-71.4666666666667,2015,"2015","Conte-Grand, C, J Sommer, G Ortí y V Cussac. 2015. Populations of Odontesthes (Teleostei: Atheriniformes) in the Andean region of Southern South America: body shape and hybrid individuals. Neotropical Ichthyology, 13 (1): 137-150","FO","Peces","11566","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:11567","Odontesthes hatcheri","Lago Pueyrredón",-47.3833333333333,-71.9166666666667,2015,"2015","Conte-Grand, C, J Sommer, G Ortí y V Cussac. 2015. Populations of Odontesthes (Teleostei: Atheriniformes) in the Andean region of Southern South America: body shape and hybrid individuals. Neotropical Ichthyology, 13 (1): 137-150","FO","Peces","11567","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
