"id_CC","occurrenceID_master","datasetName_tmp","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment","Remove_from_master",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
8086,"SUBPESCA.PescaInvestigacion2012-2023.016","subpesca-2","salmo trutta",2014,"2014-07-01","chaicas",-41.598,-72.600556,"Gaman Limno Studies ",NA,NA,NA,"Change Locality to Río Lenca",NA,NA,NA,NA,NA,"Río Lenca",NA,NA,NA,NA,NA,NA,NA,NA
8087,"SUBPESCA.PecesContinentales2019.31197","subpesca-1","salmo salar",2014,NA,NA,-41.598,-72.600555556,"Gaman Limno Studies ","31197",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8164,"MAguilar.Lit.Review.778","agui","oncorhynchus mykiss",2006,NA,"lago esmeralda",-47.3212260002,-72.5953940003,"Habit, E., Gonzalez,","778",NA,1,"associated references (Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020)",NA,NA,"Ortiz-Sandoval et al. 2017) | (Cussac et al. 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8166,"MAguilar.Lit.Review.560","agui","oncorhynchus mykiss",NA,NA,"lago esmeralda",-47.3212260002,-72.5953940003,"Cussac, V.E.; Barran","560",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8175,"SUBPESCA.PecesContinentales2019.21347","subpesca-1","percichthys trucha",2012,NA,NA,-47.371452,-72.595028,"CEA (NA) Monitoreo L","21347",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8234,"MAguilar.Lit.Review.320","agui","galaxias platei",2007,NA,"lago portales",-45.5352999999,-72.5904000003,"CORREA, C., BRAVO, A","320",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8235,"MAguilar.Lit.Review.340","agui","salmo trutta",2007,NA,"lago portales",-45.5352999999,-72.5904000003,"CORREA, C., BRAVO, A","340",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8255,"SUBPESCA.PecesContinentales2019.15054","subpesca-1","aplochiton zebra",2008,NA,NA,-45.422689,-72.589493,"CEA (NA) Linea De Ba","15054",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8257,"SUBPESCA.PecesContinentales2019.15070","subpesca-1","galaxias platei",2008,NA,NA,-45.422689,-72.589493,"CEA (NA) Linea De Ba","15070",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8277,"SUBPESCA.PecesContinentales2019.14646","subpesca-1","aplochiton zebra",2007,NA,NA,-45.423431,-72.588004,"CEA (NA) Linea De Ba","14646",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8287,"MAguilar.Lit.Review.295","agui","salmo trutta",2007,NA,"lago portales",-45.5329912172,-72.5873954867,"Correa, C. and Hendr","295",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8304,"SUBPESCA.PecesContinentales2019.15508","subpesca-1","odontesthes hatcheri",2009,NA,NA,-47.311907,-72.583495,"CEA (NA) Linea Base ","15508",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8306,"SUBPESCA.PecesContinentales2019.15563","subpesca-1","percichthys trucha",2009,NA,NA,-47.311907,-72.583495,"CEA (NA) Linea Base ","15563",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8310,"SUBPESCA.PecesContinentales2019.21327","subpesca-1","percichthys trucha",2012,NA,NA,-47.421039,-72.583249,"CEA (NA) Monitoreo L","21327",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8330,"MMA:ICT:0002170","mma2","galaxias maculatus",NA,NA,"río pascua. costeras del fiordo coman",-42.333,-72.583,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8332,"SUBPESCA.PecesContinentales2019.14865","subpesca-1","galaxias platei",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14865",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8334,"SUBPESCA.PecesContinentales2019.14876","subpesca-1","odontesthes hatcheri",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14876",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8337,"SUBPESCA.PecesContinentales2019.15946","subpesca-1","odontesthes hatcheri",2010,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","15946",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8346,"SUBPESCA.PecesContinentales2019.14902","subpesca-1","percichthys trucha",2008,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","14902",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8349,"SUBPESCA.PecesContinentales2019.15967","subpesca-1","percichthys trucha",2010,NA,NA,-47.305839,-72.582951,"CEA (NA) Linea Base ","15967",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8353,"SUBPESCA.PecesContinentales2019.15069","subpesca-1","galaxias platei",2008,NA,NA,-45.759718,-72.580929,"CEA (NA) Linea De Ba","15069",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8509,"MAguilar.Lit.Review.788","agui","salmo trutta",2006,NA,"lago caro",-44.4548055562,-72.5641111108,"Habit, E., Gonzalez,","788",NA,NA,"change coordinates to -45.803026, -72.547405",NA,NA,NA,-45.803026,-72.547405,NA,NA,NA,NA,NA,NA,NA,NA,NA
8528,"SUBPESCA.PecesContinentales2019.15112","subpesca-1","geotria australis",2008,NA,NA,-45.392708,-72.560797,"CEA (NA) Linea De Ba","15112",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8908,"MAguilar.Lit.Review.344","agui","salmo trutta",2007,NA,"lago zenteno",-45.5924368254,-72.5518577357,"CORREA, C., BRAVO, A","344",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8912,"JQ048547","gbif","aplochiton taeniatus",2009,"2009",NA,-45.8,-72.55,NA,"at3028",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8913,"GBGCA5905-13","gbif","aplochiton taeniatus",2009,"2009-07-15",NA,-45.8,-72.55,NA,"at3028","mined from genbank, ncbi",0,"Bad date. EventDate: 2009-04-10 Locality: Lago Caro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8942,"CIMAR1_13_sp16","gbif","atheriniformes",1995,"1995-10-20",NA,-42.5683,-72.5483,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8948,"MAguilar.Lit.Review.325","agui","galaxias platei",2007,NA,"lago zenteno",-45.5921000004,-72.5482000003,"CORREA, C., BRAVO, A","325",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8951,"MAguilar.Lit.Review.300","agui","salmo trutta",2009,NA,"lago zenteno",-45.5896221377,-72.5474168822,"Correa, C. and Hendr","300",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9262,"SUBPESCA.PecesContinentales2019.21271","subpesca-1","galaxias platei",2012,NA,NA,-47.477325,-72.53838,"CEA (NA) Monitoreo L","21271",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9268,"SUBPESCA.PecesContinentales2019.14949","subpesca-1","hatcheria macraei",2008,NA,NA,-47.248651,-72.534834,"CEA (NA) Linea Base ","14949",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9397,"CCorrea.Lit.Review.1300","fishgis_metadatabase_ccorrea","salmo trutta",1984,NA,"río cisnes bajo",-44.69697,-72.52794,"Campos, H., J. Arena",NA,NA,1,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9419,"MMA:ICT:0002648","mma2","geotria australis",NA,NA,"lago risopatrón. rio risopatron",-44.233,-72.517,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9424,"MAguilar.Lit.Review.1394","agui","percichthys trucha",NA,NA,"lago maldonado",-47.233333333,-72.5166666667,"Zama A. y Cárdenas E","1394",NA,0,"Cambiar coordenadas a -47.257249, -72.516063",NA,NA,NA,-47.257249,-72.516063,NA,NA,NA,NA,NA,NA,NA,NA,NA
9428,"SUBPESCA.PecesContinentales2019.21238","subpesca-1","percichthys trucha",2012,NA,NA,-47.254925,-72.515747,"CEA (NA) Monitoreo L","21238",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9444,"MAguilar.Lit.Review.544","agui","salmo trutta",NA,NA,"lago risopatrón",-44.2531199996,-72.5115540002,"Cussac, V.E.; Barran","544",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9448,"MAguilar.Lit.Review.322","agui","galaxias platei",2007,NA,"lago rengifo",-45.6176,-72.5113000002,"CORREA, C., BRAVO, A","322",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9449,"MAguilar.Lit.Review.342","agui","salmo trutta",2007,NA,"lago rengifo",-45.6176,-72.5113000002,"CORREA, C., BRAVO, A","342",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9530,"MAguilar.Lit.Review.299","agui","salmo trutta",2009,NA,"lago rengifo",-45.6152647916,-72.5083219771,"Correa, C. and Hendr","299",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9592,"CCorrea.Lit.Review.1290","fishgis_metadatabase_ccorrea","salmo trutta",1984,NA,"río los césares",-44.18894,-72.49877,"Campos, H., J. Arena",NA,NA,NA,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9711,"SUBPESCA.PecesContinentales2019.15068","subpesca-1","galaxias platei",2008,NA,NA,-45.77889,-72.483918,"CEA (NA) Linea De Ba","15068",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9734,"MAguilar.Lit.Review.347","agui","oncorhynchus tshawytscha",2004,"2004-04-07","río huñu-hueñu",-41.2666666671,-72.4833333329,"Correa, C., Gross, M","347",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9735,"MMA:ICT:0000192","mma2","aplochiton zebra",NA,NA,"río amarillo. rio amarillo",-43.017,-72.483,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9795,"CCorrea.Lit.Review.196","fishgis_metadatabase_ccorrea",NA,2000,NA,"río cuchildeo",-41.96528,-72.47477,"Doris Soto B.and Iva",NA,NA,NA,"check reference. From CCorrea Metadatabase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9834,"MAguilar.Lit.Review.991","agui","oncorhynchus tshawytscha",NA,NA,"río petrohue (chile)",-41.2500000002,-72.4667000002,"Narum, SR, Gallardo,","991",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9835,"MAguilar.Lit.Review.345","agui","oncorhynchus tshawytscha",2004,"2004-04-07","los patos (río petrohué)",-41.1833333334,-72.4666666668,"Correa, C., Gross, M","345",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9879,"SUBPESCA.PecesContinentales2019.14645","subpesca-1","aplochiton zebra",2007,NA,NA,-45.776504,-72.457236,"CEA (NA) Linea De Ba","14645",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9884,"MAguilar.Lit.Review.818","agui","oncorhynchus mykiss",NA,NA,"laguna los patos",-41.1777786303,-72.4566656751,"https://doi.org/10.1","818",NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9885,"MAguilar.Lit.Review.820","agui","oncorhynchus tshawytscha",NA,NA,"laguna los patos",-41.1777786303,-72.4566656751,"https://doi.org/10.1","820",NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9886,"MAguilar.Lit.Review.819","agui","salmo trutta",NA,NA,"laguna los patos",-41.1777786303,-72.4566656751,"https://doi.org/10.1","819",NA,NA,"(Arismendi and Soto 2012. Are salmon-derived nutrients being incorporated in food webs of invaded streams? Evidence from southern Chile)",NA,NA,"(Arismendi & Soto, 2012)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9931,"CCorrea.Lit.Review.437","fishgis_metadatabase_ccorrea","percichthys trucha",1983,NA,"lago maldonado",-47.28029,-72.45022,"Zama, Akira and Edua",NA,NA,1,"Cambiar coordenadas a -47.257249, -72.516063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10627,"CIMAR1_10_sp16","gbif","atheriniformes",1995,"1995-10-19",NA,-42.4617,-72.4283,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10641,"CCorrea.Lit.Review.1298","fishgis_metadatabase_ccorrea","oncorhynchus mykiss",1984,NA,"río queulat",-44.56857,-72.42222,"Campos, H., J. Arena",NA,NA,1,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10654,"CCorrea.Lit.Review.1299","fishgis_metadatabase_ccorrea","salmo trutta",1984,NA,"río cascadas",-44.63582,-72.41754,"Campos, H., J. Arena",NA,NA,1,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10665,"MMA:ICT:0002486","mma2","galaxias platei",NA,NA,"lago yelcho. rio yelcho entre desague lago yelcho y rio amarillo",-43.167,-72.417,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10666,"MMA:ICT:0000181","mma2","aplochiton zebra",1919,NA,"saltos del petrohue. lago todos los santos",-41.15,-72.417,"FuenteReg: Eigenmann",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10667,"MMA:ICT:0005229","mma2","trichomycterus areolatus",1919,NA,"cascada de petrohue. lago todos los santos",-41.15,-72.417,"FuenteReg: Eigenmann",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10766,"MAguilar.Lit.Review.357","agui","aplochiton taeniatus",NA,NA,"lago saltos del petrohué",-41.1333333326,-72.3833333331,"Cussac, V., Ortubay,","357",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10767,"MAguilar.Lit.Review.374","agui","aplochiton zebra",NA,NA,"lago saltos del petrohué",-41.1333333326,-72.3833333331,"Cussac, V., Ortubay,","374",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10778,"MMA:ICT:0000180","mma2","aplochiton zebra",NA,NA,"río aura. rio palena entre rio frio y rio rosselot",-43.833,-72.367,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10836,"CCorrea.Lit.Review.1277","fishgis_metadatabase_ccorrea","oncorhynchus mykiss",1984,NA,"río vuelta y vuelta",-42.9781,-72.34913,"Campos, H., J. Arena",NA,NA,NA,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10848,"MAguilar.Lit.Review.1032","agui","galaxias maculatus",2007,NA,"lago risopatron",-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ","1032",NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
10849,"MAguilar.Lit.Review.1031","agui","galaxias platei",2007,NA,"lago risopatron",-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ","1031",NA,NA,"change coordinates to -44.258668, -72.514963",NA,NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
10850,"MAguilar.Lit.Review.787","agui","salmo trutta",2006,NA,"lago risopatron",-44.1501666667,-72.3452499996,"Habit, E., Gonzalez,","787",NA,1,"change coordinates to -44.258668, -72.514963",NA,NA,NA,-44.258668,-72.514963,NA,NA,NA,NA,NA,NA,NA,NA,NA
10851,"MAguilar.Lit.Review.1030","agui","salmo trutta",2007,NA,"lago risopatron",-44.1501666667,-72.3452499996,"Ortiz-Sandoval, J., ","1030",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10881,"MAguilar.Lit.Review.566","agui","salmo trutta",NA,NA,"lago balmaceda",-51.8856790002,-72.336679,"Cussac, V.E.; Barran","566",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10887,"CCorrea.Lit.Review.1286","fishgis_metadatabase_ccorrea","salvelinus fontinalis",1984,NA,"afluente río frío",-43.57939,-72.33433,"Campos, H., J. Arena",NA,NA,1,"Remove. imported from other dataset.","remove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10889,"MAguilar.Lit.Review.1314","agui","galaxias maculatus",2001,NA,"lago argentino",-52.3333333327,-72.3333333332,"Viozzi G. Semenas L.","1314",NA,NA,"change coordinates to -50.230760, -72.250660",NA,NA,NA,-50.23076,-72.25066,NA,NA,NA,NA,NA,NA,NA,NA,NA
10890,"MAguilar.Lit.Review.356","agui","aplochiton taeniatus",NA,NA,"río petrohué",-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,","356",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10891,"MAguilar.Lit.Review.373","agui","aplochiton zebra",NA,NA,"río petrohué",-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,","373",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10892,"MAguilar.Lit.Review.414","agui","galaxias platei",NA,NA,"río petrohué",-41.0833333327,-72.3333333332,"Cussac, V., Ortubay,","414",NA,NA,"Locality: Lago Todos los Santos y río Petrohue (current waypoint located in Lago Todos los Santos)",NA,NA,NA,NA,NA,"Lago Todos los Santos y río Petrohue",NA,NA,NA,NA,NA,NA,NA,NA
10895,"MMA:ICT:0000179","mma2","aplochiton zebra",NA,NA,"río frio. rio frio",-43.583,-72.333,"FuenteReg: Campos et",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10898,"MCZ:Ich:98719","idig","trichomycterus areolatus",1968,"1968-02-19","rio chacabuco, tributary of rio limay",-47.05381,-72.33268,NA,"98719","mcz",NA,"Change canonicalName to Trichomycteridae. Change scientificName to Trichomycteridae. Way out of range. Record from preserved speciment at MCZ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10936,"MAguilar.Lit.Review.748","agui","oncorhynchus mykiss",2006,NA,"laguna candelaria",-41.6935860003,-72.3249220002,"Habit, E., Gonzalez,","748",NA,1,"associatedReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10938,"MAguilar.Lit.Review.493","agui","oncorhynchus mykiss",NA,NA,"laguna candelaria",-41.6935860003,-72.3249220002,"Cussac, V.E.; Barran","493",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10940,"MAguilar.Lit.Review.747","agui","salmo trutta",2006,NA,"laguna candelaria",-41.6935860003,-72.3249220002,"Habit, E., Gonzalez,","747",NA,1,"associatedsReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10941,"MAguilar.Lit.Review.997","agui","salmo trutta",2007,NA,"laguna candelaria",-41.6935860003,-72.3249220002,"Ortiz-Sandoval, J., ","997",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10942,"MAguilar.Lit.Review.494","agui","salmo trutta",NA,NA,"laguna candelaria",-41.6935860003,-72.3249220002,"Cussac, V.E.; Barran","494",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10946,"MAguilar.Lit.Review.989","agui","oncorhynchus tshawytscha",NA,NA,"río aysen (chile)",-45.5576999996,-72.3245999997,"Narum, SR, Gallardo,","989",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10958,"MAguilar.Lit.Review.795","agui","salmo trutta",2006,NA,"lago atravezado",-44.5520277778,-72.3170833329,"Habit, E., Gonzalez,","795",NA,NA,"change coordinates to -45.698800, -72.295470",NA,NA,NA,-45.6988,-72.29547,NA,NA,NA,NA,NA,NA,NA,NA,NA
10962,"MAguilar.Lit.Review.826","agui","salmo salar",2000,NA,"lago yelcho",-43.3,-72.316667,"https://www.tandfonl","826",NA,NA,"Change bibliographic reference to: Arismendi et al. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile.",NA,NA,NA,NA,NA,NA,NA,NA,"Arismendi, I., Penaluna, B., & Soto, D. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile. Lake and Reservoir Management, 27(1), 61–69. https://doi.org/10.1080/07438141.2010.536617",NA,NA,NA,NA,NA
10965,"MAguilar.Lit.Review.824","agui","salmo trutta",2000,NA,"lago yelcho",-43.2999999997,-72.3166666671,"https://www.tandfonl","824",NA,NA,"Change bibliographic reference to: Arismendi et al. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile; Change species to O. mykiss",NA,NA,NA,NA,NA,NA,NA,NA,"Arismendi, I., Penaluna, B., & Soto, D. (2011). Body condition indices as a rapid assessment of the abundance of introduced salmonids in oligotrophic lakes of southern Chile. Lake and Reservoir Management, 27(1), 61–69. https://doi.org/10.1080/07438141.2010.536617",NA,NA,NA,NA,NA
11041,"MAguilar.Lit.Review.774","agui","oncorhynchus kisutch",2006,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,","774",NA,1,"associated reference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11042,"MAguilar.Lit.Review.539","agui","oncorhynchus kisutch",NA,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran","539",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043,"MAguilar.Lit.Review.772","agui","oncorhynchus mykiss",2006,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,","772",NA,1,"associatedReference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11044,"MAguilar.Lit.Review.540","agui","oncorhynchus mykiss",NA,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran","540",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11045,"MAguilar.Lit.Review.773","agui","oncorhynchus tshawytscha",2006,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,","773",NA,1,"associatedReferences: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11046,"MAguilar.Lit.Review.541","agui","oncorhynchus tshawytscha",NA,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran","541",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11047,"MAguilar.Lit.Review.771","agui","salmo trutta",2006,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Habit, E., Gonzalez,","771",NA,1,"associatedreference: (Cussac et al., 2020)",NA,NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11048,"MAguilar.Lit.Review.542","agui","salmo trutta",NA,NA,"lago yelcho",-43.3063409998,-72.2874610002,"Cussac, V.E.; Barran","542",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11066,"SUBPESCA.PecesContinentales2019.21138","subpesca-1","galaxias platei",2012,NA,NA,-47.399286,-72.28079,"CEA (NA) Monitoreo L","21138",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11075,"MAguilar.Lit.Review.796","agui","salmo trutta",2006,NA,"laguna verde",-44.4416388888,-72.2801111109,"Habit, E., Gonzalez,","796",NA,NA,"change coordinates to -45.795960, -72.222054",NA,NA,NA,-45.79596,-72.222054,NA,NA,NA,NA,NA,NA,NA,NA,NA
11127,"CCorrea.Lit.Review.1358","fishgis_metadatabase_ccorrea","odontesthes hatcheri",1990,NA,"lago cochrane, approximately 1 km east of rancho 'la gauchita' (mondelo family) at pescadero de las truchas, a *",-47.25316,-72.25292,"Dyer, B. (1994) Spec",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11134,"0a4251aa-6afa-4a0d-ad62-6bc3df8b88ce","idig","animalia",1990,"1990-01-27","lago cochrane, prov. capitan prat, xi region; rio baker drainage",-47.25,-72.25,NA,"218451","ummz",NA,"Change canonicalName to Galaxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11136,"MMA:ICT:0002466","mma2","galaxias platei",1990,"1990-01-27","lago cochrane, prov. capitan prat, xi region; rio baker drainage. lago y rio cochrane",-47.25,-72.25,"OrigenReg: Fishnet2,",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
