"occurrenceID","datasetName","catalogNumber","bibliographicCitation","references","basisOfRecord","individualCount","sex","lifeStage","establishmentMeans","disposition","occurrenceRemarks","verbatimEventDate","eventDate","eventTime","year","month","day","habitat","samplingProtocol","samplingEffort","eventRemarks","continent","country","countryCode","stateProvince","county","municipality","locality","verbatimElevation","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","vernacularName","license","datasetName_tmp","data_source"
"MAguilar.Lit.Review.17","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","17","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","IARH-INCYTH. 1995. Catálogo de los lagos y embalses de la Argentina. Proyecto Catálogo Nacional de Lagos y Lagunas Argentinas y su Medio Ambiente. Ministerio de Economía y Obras Servicios Públicos, Secretaría de Obras y Servicios Públicos.  |  Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Cushamen",NA,"Lago Cholila","547 m.a.s.l.","42°27'S","71°40'O",-42.4499999996,-71.6666666666,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.18","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","18","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","-","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Tehuelches","Río Pico","Lago Constancio","554 m.a.s.l.","44°12'S","71°22'O",-44.1999999997,-71.3666666672,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.19","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","19","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","IARH-INCYTH. 1995. Catálogo de los lagos y embalses de la Argentina. Proyecto Catálogo Nacional de Lagos y Lagunas Argentinas y su Medio Ambiente. Ministerio de Economía y Obras Servicios Públicos, Secretaría de Obras y Servicios Públicos.  |  Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Cushamen","Lago Epuyén","Lago Epuyén","250 m.a.s.l.","42°11'S","71°30'O",-42.1833333332,-71.5,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.20","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","20","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","-","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Lago Escondido","140 m.a.s.l.","54°38'S","67°48'O",-54.6333333326,-67.8000000002,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.21","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","21","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Cushamen",NA,"Lago Esperanza","500 m.a.s.l.","42°13'S","71°50'O",-42.216666667,-71.8333333333,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.22","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","22","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishes: the role of biological traits and post glacial history. J Biogeogr 31:103–122   |   Milano D, Cussac VE, Macchi PJ, Ruzzante DE, Alonso MF, Vigliano PH, Denegri MA (2002) Predator associated morphology in Galaxias platei in Patagonian lakes. J Fish Biol 61:138–156   |   Milano D, Ruzzante DE, Cussac VE, Macchi PJ, Ferriz RA, Barriga JP, Aigo JC, Lattuca ME, Walde SJ (2006) Latitudinal and ecological correlates of morphological variation in Galaxias platei (Pisces, Galaxiidae) in Patagonia. Biol J Linnean Soc 87:69–82   |   Semenas pers. com.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Río Negro","Departamento de Bariloche",NA,"Lago Fonck","775 m.a.s.l.","41°19'S","71°45'O",-41.316666667,-71.7500000004,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.23","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","23","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishes: the role of biological traits and post glacial history. J Biogeogr 31:103–122  |  IARH-INCYTH. 1995. Catálogo de los lagos y embalses de la Argentina. Proyecto Catálogo Nacional de Lagos y Lagunas Argentinas y su Medio Ambiente. Ministerio de Economía y Obras Servicios Públicos, Secretaría de Obras y Servicios Públicos.  |  Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Futalaufquen","Lago Futalaufquen","518 m.a.s.l.","42°49'S","71°43'O",-42.8166666667,-71.7166666674,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.24","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","24","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","De Negri pers. com.  |  Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Río Negro","Departamento de Bariloche",NA,"Lago Hess","750 m.a.s.l.","41°22'S","71°43'O",-41.3666666669,-71.7166666674,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.25","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","25","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","-","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Tehuelches",NA,"Lago La Pava","873 m.a.s.l.","44°10'S","71°30'O",-44.1666666667,-71.5,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.26","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","26","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Baigún C, Ferriz R (2003) Distribution patterns of native freshwater fishes in Patagonia, Argentina. Org Divers Evol 3:151–159  |  Ortubay S, Semenas L, Úbeda C, Quaggiotto A, Viozzi G. (1994). Catálogo de peces dulceacuícolas de la Patagonia argentina y sus parásitos metazoos, Río Negro, Argentina, Subsecretaría de Recursos Naturales, 110 p.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Lago Lezama","Lago Lezama","750 m.a.s.l.","42°26'S","71°28'O",-42.4333333327,-71.466666667,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.27","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","27","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","Cussac V, Ortubay S, Iglesias G, Milano D, Lattuca M, Barriga J, Battini M, Gross M (2004) The distribution of South American galaxiid fishes: the role of biological traits and post glacial history. J Biogeogr 31:103–122   |   Milano D, Cussac VE, Macchi PJ, Ruzzante DE, Alonso MF, Vigliano PH, Denegri MA (2002) Predator associated morphology in Galaxias platei in Patagonian lakes. J Fish Biol 61:138–156   |   Milano D, Ruzzante DE, Cussac VE, Macchi PJ, Ferriz RA, Barriga JP, Aigo JC, Lattuca ME, Walde SJ (2006) Latitudinal and ecological correlates of morphological variation in Galaxias platei (Pisces, Galaxiidae) in Patagonia. Biol J Linnean Soc 87:69–82   |   Semenas pers. com.","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Río Negro","Departamento de Bariloche",NA,"Laguna Los Moscos","800 m.a.s.l.","41°21'S","71°36'O",-41.35,-71.5999999998,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.28","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","28","Aigo, J., Cussac, V., Peris, S. et al. Distribution of introduced and native fish in Patagonia (Argentina): patterns and changes in fish assemblages. Rev Fish Biol Fisheries 18, 387–408 (2008). https://doi.org/10.1007/s11160-007-9080-8","-","HumanObservation",NA,NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Lago Margarita","86 m.a.s.l.","54°40'S","67°37'O",-54.6666666673,-67.8333333332,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
