id_CC,duplicated_CC,spatialClust_CC,canonicalName,eventDate,year,locality,bibliographicCitation,datasetName,recordedBy,identifiedBy,catalogNumber,institutionCode,institutionID,occurrenceID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,decimalLatitude,decimalLongitude,scientificName,individualCount,samplingProtocol,locationRemarks,license,rightsHolder,accessRights,basisOfRecord,eventRemarks,references,sex,lifeStage,establishmentMeans,disposition,occurrenceRemarks,verbatimEventDate,eventTime,month,day,habitat,samplingEffort,continent,country,countryCode,stateProvince,county,municipality,verbatimElevation,verbatimLatitude,verbatimLongitude,kingdom,phylum,class,order,family,genus,specificEpithet,vernacularName,coordinateUncertaintyInMeters,waterBody,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,gbifID,datasetKey,species,infraspecificEpithet,taxonRank,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,dateIdentified,lastInterpreted,mediaType,issue,recordedByID,modified,taxonID,verbatimCoordinateSystem,verbatimSRS,bibiographicCitation,sampleSizeValue,sampleSizeUnit,higherClassification,startDayOfYear,geodeticDatum,higherGeography,verbatimLocality,eventID,language,georeferenceVerificationStatus,nomenclaturalCode,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,associatedReferences,otherCatalogNumbers,dynamicProperties,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,identificationVerificationStatus,ownerInstitutionCode,islandGroup,identificationRemarks,previousIdentifications,locationAccordingTo,locationID,organismID,datasetID,associatedMedia,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,scientificName_Old,IncludePewProAP,chequeado,correccion,RemoveFromMaster,.locality,.decimalLatitude,.decimalLongitude,.year,.eventDate,.recordedBy,.individualCount,.bibliographicCitation,.canonicalName,.scientificName
13308,TRUE,1325,Eleginops maclovinus,1994-10-01,1994,Fish Market in Punta Arenas,NA,iDigBio; Originaly provided by: MCZ,Karsten E. Hartel,NA,159095,MCZ,b4640710-8e03-11d8-b956-b8a03c50a862,MCZ:Ich:159095,NA,Ich,NA,5,-53.1587,-70.89024,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,NA,NA,NA,PreservedSpecimen,NA,NA,NA,adult,NA,NA,NA,0/10/1994-0/10/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,5292,"Pacific, Southeast",NA,NA,NA,NA,03af4583-ec45-470e-8a78-86759bef152c,"list(`dwc:identifiedBy` = ""Karsten E. Hartel"", `dwc:identificationRemarks` = ""[MUSE DETERMINER: Hartel_KE/2001]"", `dwc:identificationVerificationStatus` = ""migration"", coreid = ""MCZ:Ich:159095"", `dwc:identificationID` = ""959855"", `dwc:scientificName` = ""Eleginops maclovinus"")",NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13310,TRUE,1325,Eleginops maclovinus,2003-03-07,2003,Punta Arenas fish market,"Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:5fd31c8d-c305-489e-bfdb-9e65bdc3d612. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)",VertNet; Originally provided by NA,NA,Jon A. Moore,YPM ICH 016654,YPM,NA,urn:uuid:5fd31c8d-c305-489e-bfdb-9e65bdc3d612,NA,VZ,NA,11,-53.158695,-70.890239,"Eleginops maclovinus (Cuvier, 1830)",6,NA,NA,http://creativecommons.org/publicdomain/zero/1.0/,Yale Peabody Museum of Natural History,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",PreservedSpecimen,NA,http://collections.peabody.yale.edu/search/Record/YPM-ICH-016654,NA,NA,NA,NA,number 16654; lot count 6,2003-03-07,NA,3,7,NA,NA,South America,Chile,NA,NA,NA,Punta Arenas,NA,NA,NA,Animalia,Chordata,Actinopterygii,Perciformes,Eleginopsidae,Eleginops,maclovinus,Antarctic blennies; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-04T13:06:31.000Z,NA,NA,NA,NA,NA,NA,Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Notothenioidei; Eleginopidae,66,WGS84,South America; Chile; Punta Arenas,NA,NA,en,NA,ICZN,66,NA,digital resource,Laurent Marivaux,10% form.->70% alc.; tissue in EtOH; tissue in EtOH; tissue in EtOH; tissue in EtOH; tissue in EtOH; tissue in EtOH,NA,FishNet,"(Cuvier, 1830)",NA,Det. by: Jon A. Moore,NA,"{ ""solr_long_lat"": ""-70.890239,-53.158695"" }",NA,NA,NA,NA,NA,NA,YPM,NA,NA,Eleginops maclovinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13325,TRUE,1325,Eleginops maclovinus,2006-02-15,2006,Punta Arenas fish market,"Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:d6a924b3-4d57-4614-b36f-7e1c675352ec. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)",VertNet; Originally provided by NA,Thomas J. Near,Jon A. Moore,YPM ICH 016549,YPM,NA,urn:uuid:d6a924b3-4d57-4614-b36f-7e1c675352ec,NA,VZ,NA,11,-53.158695,-70.890239,"Eleginops maclovinus (Cuvier, 1830)",3,NA,NA,http://creativecommons.org/publicdomain/zero/1.0/,Yale Peabody Museum of Natural History,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",PreservedSpecimen,NA,http://collections.peabody.yale.edu/search/Record/YPM-ICH-016549,NA,NA,NA,NA,number 16549; lot count 3,2006-02-15,NA,2,15,NA,NA,South America,Chile,NA,NA,NA,Punta Arenas,NA,NA,NA,Animalia,Chordata,Actinopterygii,Perciformes,Eleginopsidae,Eleginops,maclovinus,Antarctic blennies; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-04T13:06:31.000Z,NA,NA,NA,NA,NA,NA,Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Notothenioidei; Eleginopidae,46,WGS84,South America; Chile; Punta Arenas,NA,NA,en,NA,ICZN,46,NA,digital resource,Laurent Marivaux,10% form.->70% alc.; tissue in EtOH; tissue in EtOH; tissue in EtOH,NA,FishNet,"(Cuvier, 1830)",NA,Det. by: Jon A. Moore,NA,"{ ""solr_long_lat"": ""-70.890239,-53.158695"" }",NA,NA,NA,NA,NA,NA,YPM,NA,NA,Eleginops maclovinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13341,TRUE,1313,Eleginops maclovinus,NA,1888,Laredo Bay,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/30c2d52d4-36f2-4cb3-b139-dfdd240873bd. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)",VertNet; Originally provided by NA,NA,NA,77320,USNM,NA,http://n2t.net/ark:/65665/30c2d52d4-36f2-4cb3-b139-dfdd240873bd,NA,Fishes,NA,11,-53,-70.87,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC0,NA,NA,PreservedSpecimen,NA,http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-30c2d52d4-36f2-4cb3-b139-dfdd240873bd,NA,NA,NA,NA,NA,1888 Jan 00 - 1888 Feb 00,NA,1,NA,NA,NA,NA,Chile,NA,NA,NA,NA,NA,5300 S,07052 W,Animalia,Chordata,Actinopterygii,Perciformes,Eleginopsidae,Eleginops,maclovinus,NA,NA,Pacific,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Degrees Minutes Seconds,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,not recorded,"Pacific, Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13344,FALSE,1517,Eleginops maclovinus,1993-01-21,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0118,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0118,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,1,21,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521080,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:40.50,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13345,FALSE,1517,Eleginops maclovinus,1993-01-24,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0119,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0119,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,1,24,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521077,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:40.70,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13346,TRUE,1517,Eleginops maclovinus,1993-01-25,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0120,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0120,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,1,25,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521046,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:31.30,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13348,FALSE,1517,Eleginops maclovinus,1993-01-27,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0123,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0123,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,1,27,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521041,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:40.60,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13349,FALSE,1517,Eleginops maclovinus,1993-01-28,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0124,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0124,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,1,28,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521069,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:40.70,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13350,FALSE,1517,Eleginops maclovinus,NA,1993,villa s. miguel,NA,GBIF,"hureau, palma, ozouf;patagonie 93, camp.",hureau et ozouf,1994-0121,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1994-0121,PRESENT,IC,NA,6,-53.033,-70.833,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,detroit de magellan,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521076,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,0,NA,NA,2,NA,2382427,2382427,NA,50:40.50,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
13351,FALSE,3152,Eleginops maclovinus,NA,2002,NA,NA,SUBPESCA-1,NA,NA,23040,NA,NA,NA,NA,NA,NA,9,-54.84511,-70.46323,"Eleginops maclovinus (Cuvier, 1830)",48,ND,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791224.7655,3913009.378,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"GEORGE-NASCIMIENTO M, MELLADO A, SAAVEDRA S, CARVAJAL J (NA) Variabilidad De Las Comunidades De Parasitos Metazoos Del Robalo Eleginops Maclovinus (Cuvier & Valenciennes, 1830) (Pisces: Eleginopidae) En Chile. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13366,FALSE,3153,Eleginops maclovinus,NA,2002,NA,NA,SUBPESCA-1,NA,NA,23041,NA,NA,NA,NA,NA,NA,9,-54.46194,-70.36231,"Eleginops maclovinus (Cuvier, 1830)",36,ND,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800516.3691,3955174.739,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"GEORGE-NASCIMIENTO M, MELLADO A, SAAVEDRA S, CARVAJAL J (NA) Variabilidad De Las Comunidades De Parasitos Metazoos Del Robalo Eleginops Maclovinus (Cuvier & Valenciennes, 1830) (Pisces: Eleginopidae) En Chile. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13367,FALSE,3154,Eleginops maclovinus,NA,2002,NA,NA,SUBPESCA-1,NA,NA,23042,NA,NA,NA,NA,NA,NA,9,-54.73744,-70.28488,"Eleginops maclovinus (Cuvier, 1830)",42,ND,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803471.349,3924219.914,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"GEORGE-NASCIMIENTO M, MELLADO A, SAAVEDRA S, CARVAJAL J (NA) Variabilidad De Las Comunidades De Parasitos Metazoos Del Robalo Eleginops Maclovinus (Cuvier & Valenciennes, 1830) (Pisces: Eleginopidae) En Chile. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleginops maclovinus,1,,,,,,,,,,,,,
13461,FALSE,1516,Eleginops maclovinus,NA,1884,orange,NA,GBIF,"n.o.romanche;du cap horn, miss.scient.",,1884-0807,MNHN,NA,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0807,PRESENT,IC,NA,6,-55.167,-68.667,"Eleginops maclovinus (Cuvier, 1830)",1,NA,NA,CC_BY_4_0,,NA,PRESERVED_SPECIMEN,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,magallanes,NA,NA,NA,NA,NA,Animalia,Chordata,NA,Perciformes,Eleginopsidae,Eleginops,NA,NA,NA,NA,,NA,,NA,NA,NA,583521089,f58922e2-93ed-4703-ba22-12a0674d1b54,Eleginops maclovinus,,SPECIES,"Eleginops maclovinus (cuvier, 1830)","(cuvier, 1830)",2cd829bb-b713-433d-99cf-64bef11e5b3e,NA,NA,NA,NA,NA,2382427,2382427,NA,50:52.90,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_FUZZY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus (Cuvier, 1830)",1,,,,,,,,,,,,,
