"bibliographicCitation","verbatimEventDate","eventDate","day","month","year","eventTime","locationRemarks","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","scientificName","vernacularName","individualCount","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","locality","occurrenceID","datasetName","datasetName_tmp","license","accessRights","data_source"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-08-01",NA,8,2019,"9:00 - 16:00 HRS","CH-6","319742","4138844",-52.869882,-71.678213,"Galaxias maculatus","Puye Chico",2,"1. PESCA ELÉCTRICA","1","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.031","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-08-01",NA,8,2019,"9:00 - 16:00 HRS","CH-6","319742","4138844",-52.869882,-71.678213,"Salmo trutta","Trucha Café",2,"1. PESCA ELÉCTRICA","1","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.032","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-08-01",NA,8,2019,"9:00 - 16:00 HRS","CH-8","322207","4135138",-52.903981,-71.643657,"Salmo trutta","Trucha Café",1,"1. PESCA ELÉCTRICA","0.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.033","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-11-01",NA,11,2019,"9:00 - 16:00 HRS","CH-5","319773","4139516",-52.863858,-71.677381,"Galaxias maculatus","Puye Chico",7,"1. PESCA ELÉCTRICA","3.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.034","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-11-01",NA,11,2019,"9:00 - 16:00 HRS","CH-6","319742","4138844",-52.869882,-71.678213,"Salmo trutta","Trucha Café",3,"1. PESCA ELÉCTRICA","1.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.035","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2019-11-01",NA,11,2019,"9:00 - 16:00 HRS","CH-7","320743","4136965",-52.887089,-71.664393,"Salmo trutta","Trucha Café",2,"1. PESCA ELÉCTRICA","1","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.036","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-02-01",NA,2,2020,"9:00 - 16:00 HRS","CH-5","319773","4139516",-52.863858,-71.677381,"Salmo trutta","Trucha Café",11,"1. PESCA ELÉCTRICA","5.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.037","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-02-01",NA,2,2020,"9:00 - 16:00 HRS","CH-5","319773","4139516",-52.863858,-71.677381,"Galaxias maculatus","Puye Chico",1,"1. PESCA ELÉCTRICA","0.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.038","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-02-01",NA,2,2020,"9:00 - 16:00 HRS","CH-6","319742","4138844",-52.869882,-71.678213,"Salmo trutta","Trucha Café",8,"1. PESCA ELÉCTRICA","4","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.039","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-02-01",NA,2,2020,"9:00 - 16:00 HRS","CH-7","320743","4136965",-52.887089,-71.664393,"Salmo trutta","Trucha Café",4,"1. PESCA ELÉCTRICA","2","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.040","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-02-01",NA,2,2020,"9:00 - 16:00 HRS","CH-8","322207","4135138",-52.903981,-71.643657,"Salmo trutta","Trucha Café",2,"1. PESCA ELÉCTRICA","1","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.041","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-06-01",NA,6,2020,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Salmo trutta","Trucha Café",6,"1. PESCA ELÉCTRICA","3","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.042","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-06-01",NA,6,2020,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",7,"1. PESCA ELÉCTRICA","3.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.043","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-09-01",NA,9,2020,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",1,"1. PESCA ELÉCTRICA","0.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.044","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-11-01",NA,11,2020,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",32,"1. PESCA ELÉCTRICA","16","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.045","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2020-11-01",NA,11,2020,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Salmo trutta","Trucha Café",2,"1. PESCA ELÉCTRICA","1","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.046","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2021-02-01",NA,2,2021,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",1,"1. PESCA ELÉCTRICA","0.5","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.047","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2021-04-01",NA,4,2021,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",32,"1. PESCA ELÉCTRICA","16","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.048","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Martinez Ambiental Ltda (2019) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R.EX N°1628/2019. Proyecto: Plan de vigilancia ambiental, asociado al proyecto Mina Invierno, comuna de Río Verde, región de Magallanes y Antártica Chilena. Mandante: Minera Invierno Sa.",NA,"2021-07-01",NA,7,2021,"9:00 - 16:00 HRS","CH-14","324779","4137032",-52.887817,-71.604436,"Galaxias maculatus","Puye Chico",6,"1. PESCA ELÉCTRICA","3","(IND/HORA)","tramo aprox 100 m lineales o durante un periodo aprox 45-60 minutos","Sudamérica","Chile","CL","Región de Magallanes y de la Antártica Chilena","Provincia de Magallanes","Comuna Río Verde","Isla Riesco","SUBPESCA.PescaInvestigacion2012-2023.049","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
