"id_CC","duplicated_CC","spatialClust_CC","canonicalName","eventDate","year","locality","bibliographicCitation","datasetName","recordedBy","identifiedBy","catalogNumber","institutionCode","institutionID","occurrenceID","occurrenceStatus","collectionCode","collectionID","rObjectRank_CC","decimalLatitude","decimalLongitude","scientificName","individualCount","samplingProtocol","locationRemarks","license","rightsHolder","accessRights","basisOfRecord","eventRemarks","references","sex","lifeStage","establishmentMeans","disposition","occurrenceRemarks","verbatimEventDate","eventTime","month","day","habitat","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","verbatimElevation","verbatimLatitude","verbatimLongitude","kingdom","phylum","class","order","family","genus","specificEpithet","vernacularName","coordinateUncertaintyInMeters","waterBody","typeStatus","organismQuantityType","recordNumber","organismQuantity","uuid","Identification","gbifID","datasetKey","species","infraspecificEpithet","taxonRank","verbatimScientificName","verbatimScientificNameAuthorship","publishingOrgKey","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","taxonKey","speciesKey","dateIdentified","lastInterpreted","mediaType","issue","recordedByID","modified","taxonID","verbatimCoordinateSystem","verbatimSRS","bibiographicCitation","sampleSizeValue","sampleSizeUnit","higherClassification","startDayOfYear","geodeticDatum","higherGeography","verbatimLocality","eventID","language","georeferenceVerificationStatus","nomenclaturalCode","endDayOfYear","georeferencedDate","georeferenceProtocol","georeferencedBy","preparations","fieldNumber","georeferenceSources","scientificNameAuthorship","georeferenceRemarks","associatedReferences","otherCatalogNumbers","dynamicProperties","island","verbatimDepth","maximumDepthInMeters","minimumDepthInMeters","footprintWKT","identificationVerificationStatus","ownerInstitutionCode","islandGroup","identificationRemarks","previousIdentifications","locationAccordingTo","locationID","organismID","datasetID","associatedMedia","materialSampleID","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","scientificNameID","namePublishedInYear","namePublishedIn","verbatimCoordinates","originalNameUsage","associatedSequences","identificationQualifier","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries","scientificName_Old","IncludePewProAP"
14241,FALSE,1123,"Oncorhynchus tshawytscha",NA,NA,"Río Lapataia","Nardi, C.F., Fernández, D.A., Vanella, F.A. et al. The expansion of exotic Chinook salmon (Oncorhynchus tshawytscha) in the extreme south of Patagonia: an environmental DNA approach. Biol Invasions 21, 1415–1425 (2019). https://doi.org/10.1007/s10530-018-1908-8","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"978",NA,NA,NA,NA,NA,NA,"4",-54.843611111,-68.5622222224,"Oncorhynchus tshawytscha (Walbaum, 1792)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"Iturraspe R, Urciuolo A (2000) Clasificación y caracterización de las cuencas hídricas de Tierra del Fuego. Dissertation, XVIII Congreso Nacional del Agua, Santiago del Estero, Argentina",NA,NA,"introduced",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'37''S","68°33'44''O","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","tshawytscha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oncorhynchus tshawytscha","1"
14242,FALSE,769,"Galaxias maculatus",NA,NA,"Río Lapataia (PN Tierra del Fuego)","Chalde, T., Llompart, F.M. Fish distribution in a southern Patagonian river invaded by Chinook salmon. Hydrobiologia 848, 3489–3501 (2021). https://doi.org/10.1007/s10750-021-04603-z","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"260",NA,NA,NA,NA,NA,NA,"4",-54.8447222216,-68.5619444443,"Galaxias maculatus (Jenyns, 1842)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"-",NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'41''S","68°33'43''O","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","maculatus","Puyen chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galaxias maculatus","1"
14243,FALSE,769,"Oncorhynchus tshawytscha",NA,NA,"Río Lapataia (PN Tierra del Fuego)","Chalde, T., Llompart, F.M. Fish distribution in a southern Patagonian river invaded by Chinook salmon. Hydrobiologia 848, 3489–3501 (2021). https://doi.org/10.1007/s10750-021-04603-z","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"261",NA,NA,NA,NA,NA,NA,"4",-54.8447222216,-68.5619444443,"Oncorhynchus tshawytscha (Walbaum, 1792)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"-",NA,"juvenile","introduced",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'41''S","68°33'43''O","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","tshawytscha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oncorhynchus tshawytscha","1"
14244,FALSE,769,"Salmo trutta",NA,NA,"Río Lapataia (PN Tierra del Fuego)","Chalde, T., Llompart, F.M. Fish distribution in a southern Patagonian river invaded by Chinook salmon. Hydrobiologia 848, 3489–3501 (2021). https://doi.org/10.1007/s10750-021-04603-z","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"262",NA,NA,NA,NA,NA,NA,"4",-54.8447222216,-68.5619444443,"Salmo trutta Linnaeus, 1758",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"-",NA,NA,"introduced",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'41''S","68°33'43''O","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","trutta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo trutta","1"
14245,FALSE,769,"Salvelinus fontinalis",NA,NA,"Río Lapataia (PN Tierra del Fuego)","Chalde, T., Llompart, F.M. Fish distribution in a southern Patagonian river invaded by Chinook salmon. Hydrobiologia 848, 3489–3501 (2021). https://doi.org/10.1007/s10750-021-04603-z","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"263",NA,NA,NA,NA,NA,NA,"4",-54.8447222216,-68.5619444443,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"-",NA,NA,"introduced",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'41''S","68°33'43''O","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","fontinalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvelinus fontinalis","1"
14246,FALSE,2029,"Salmo trutta","2023-01-08",2023,"Ushuaia, Tierra del Fuego, Argentina",NA,"iNaturalist research-grade observations","Federico Muñoz",NA,"146536158",NA,NA,"https://www.inaturalist.org/observations/146536158",NA,NA,NA,"7",-54.8433094,-68.5540865,"Salmo trutta Linnaeus, 1758",NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,NA,NA,NA,NA,NA,"2023/01/08 4:46 PM",NA,NA,NA,NA,NA,NA,"Argentina",NA,"Tierra del Fuego",NA,"Ushuaia",NA,NA,NA,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo",NA,"Trucha común",10565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-01-14 16:03:20 UTC",NA,NA,NA,"4444997","2023-01-16 03:46:28 UTC","47518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo trutta","1"
14247,FALSE,2029,"Salmo trutta","2023-01-08T16:46",2023,"",NA,"GBIF","Federico Muñoz","Federico Muñoz","146536158","iNaturalist",NA,"https://www.inaturalist.org/observations/146536158","PRESENT","Observations",NA,"6",-54.843309,-68.554086,"Salmo trutta Linnaeus, 1758",NA,NA,NA,"CC0_1_0","Federico Muñoz",NA,"HUMAN_OBSERVATION",NA,NA,NA,NA,"",NA,NA,NA,NA,1,8,NA,NA,NA,NA,"AR","Tierra del Fuego",NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Salmoniformes","Salmonidae","Salmo",NA,NA,10565,NA,"",NA,"",NA,NA,NA,4987381306,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Salmo trutta","","SPECIES","Salmo trutta","","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,NA,NA,NA,NA,8215487,8215487,"2023-01-14 16:03:20","2025-08-03 03:32:52.182","StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo trutta Linnaeus, 1758","1"
14248,TRUE,1374,"Salvelinus alpinus","1987-03-03",1987,"At.Sur-Occid Canal Beagle",NA,"GBIF","","","IIPB 18/1987","FishBase",NA,"FishBase:Occurrence:IIPB 18/1987","PRESENT","Occurrence",NA,"6",-54.85,-68.55,"Salvelinus alpinus (Linnaeus, 1758)",NA,NA,NA,"CC_BY_NC_4_0","",NA,"PRESERVED_SPECIMEN",NA,NA,NA,NA,"",NA,NA,NA,NA,3,3,NA,NA,NA,NA,"AR","",NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Salmoniformes","Salmonidae","Salvelinus",NA,NA,NA,NA,"",NA,"",NA,NA,NA,864458009,"197908d0-5565-11d8-b290-b8a03c50a862","Salvelinus alpinus","","SPECIES","Salvelinus alpinus","(Linnaeus, 1758)","192a9ab0-5565-11d8-b290-b8a03c50a862",NA,NA,NA,0.5,0.5,4284021,4284021,NA,"2025-07-04 20:55:47.019","","COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvelinus alpinus (Linnaeus, 1758)","1"
14249,FALSE,831,"Galaxias maculatus",NA,NA,"Lago Roca","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"391",NA,NA,NA,NA,NA,NA,"4",-54.7166666672,-68.5499999996,"Galaxias maculatus (Jenyns, 1842)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"González Regalado, T. (1945) Los peces de los Parques Nacionales Nahuel Huapi, Lanín y Los Alerces. Anales del Museo de la Patagonia, 1, 121– 133.",NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Chile","CL","Región de Magallanes","Provincia Antártica Chilena","Comuna de Cabo de Hornos",NA,"54°43'S","68°33'O","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","maculatus","Puyen chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galaxias maculatus","1"
14251,FALSE,2058,"Eleginops maclovinus","2019-04-08",2019,"Bahía Ensenada - Parque Nacional Tierra del Fuego",NA,"iNaturalist research-grade observations","Mariano Rodriguez",NA,"51293022",NA,NA,"https://www.inaturalist.org/observations/51293022",NA,NA,NA,"7",-54.8472492549,-68.4824056465,"Eleginops maclovinus (Cuvier, 1830)",NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,NA,NA,NA,NA,NA,"2019/04/08 9:26 PM -0300",NA,NA,NA,NA,NA,NA,"Argentina",NA,"Tierra del Fuego",NA,"Ushuaia",NA,NA,NA,"Animalia","Chordata","Actinopterygii","Perciformes","Eleginopsidae","Eleginops",NA,"Róbalo",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-06-28 22:22:46 UTC",NA,NA,NA,"1757020","2022-12-08 01:00:17 UTC","541858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eleginops maclovinus","1"
14252,FALSE,2079,"Oncorhynchus kisutch","2020-01-24",2020,"Bahía Ensenada - Parque Nacional Tierra del Fuego",NA,"iNaturalist research-grade observations","Mariano Rodriguez",NA,"102604810",NA,NA,"https://www.inaturalist.org/observations/102604810",NA,NA,NA,"7",-54.8478804744,-68.4806470964,"Oncorhynchus kisutch (Walbaum, 1792)",NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,NA,NA,NA,NA,NA,"2020/01/24 12:34 AM -0300",NA,NA,NA,NA,NA,NA,"Argentina",NA,"Tierra del Fuego",NA,"Ushuaia",NA,NA,NA,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus",NA,"Salmón Plateado",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-12-06 14:34:03 UTC",NA,NA,NA,"1757020","2022-12-08 01:00:17 UTC","53692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oncorhynchus kisutch","1"
14253,FALSE,2092,"Oncorhynchus kisutch","2023-02-09",2023,"Argentina",NA,"iNaturalist research-grade observations","Eloísa GI",NA,"148410791",NA,NA,"https://www.inaturalist.org/observations/148410791",NA,NA,NA,"7",-54.8572055626,-68.4147489443,"Oncorhynchus kisutch (Walbaum, 1792)",NA,NA,NA,NA,NA,NA,"HumanObservation",NA,NA,NA,NA,NA,NA,NA,"44966.426608796297",NA,NA,NA,NA,NA,NA,"Argentina",NA,"Tierra del Fuego",NA,"Ushuaia",NA,NA,NA,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus",NA,"Salmón Plateado",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-02-09 22:35:48 UTC",NA,NA,NA,"2878992","2023-02-13 02:13:34 UTC","53692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oncorhynchus kisutch","1"
14254,FALSE,833,"Galaxias maculatus",NA,NA,"Río Olivia","Cussac, V., Ortubay, S., Iglesias, G., Milano, D., Lattuca, M.E., Barriga, J.P., Battini, M. and Gross, M. (2004), The distribution of South American galaxiid fishes: the role of biological traits and post-glacial history. Journal of Biogeography, 31: 103-121. https://doi.org/10.1046/j.0305-0270.2003.01000.x","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,"393",NA,NA,NA,NA,NA,NA,"4",-54.8333333331,-68.383333333,"Galaxias maculatus (Jenyns, 1842)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"HumanObservation",NA,"González Regalado, T. (1945) Los peces de los Parques Nacionales Nahuel Huapi, Lanín y Los Alerces. Anales del Museo de la Patagonia, 1, 121– 133.",NA,NA,"native",NA,NA,NA,NA,NA,NA,NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,NA,"54°50'S","68°23'O","Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","maculatus","Puyen chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galaxias maculatus","1"
14255,FALSE,647,"Salvelinus fontinalis",NA,2005,"Hoste 2","M, Moorman (In prep.) Freshwater fish of Nature Reserve on Isla Navarino, Magellan region, Chile (provisory title).. Masters thesis, North Carolina University NA. Type of document: Thesis Notes: NA","FishGIS_metaDatabase_CCorrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",-54.98422,-68.37854,"Salvelinus fontinalis (Mitchill, 1814)",NA,NA,NA,"CC BY-NC 4.0",NA,NA,"Ocurrence","2005  Geolocation: GPS waypoint",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Salmoniformes","Salmonidae","Salvelinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvelinus fontinalis","1"
14256,TRUE,1353,"Galaxias maculatus","2006-02-20",2006,"[River (name unknown) flowing into Canal Murray], [Península Dumas], [Isla Hoste], [ca. 13.4 air miles SSW center Ushuaia, Argentina], [Communa de Cabo de Hornos]","North Carolina Museum of Natural Sciences. NCSM Fishes Collection. Record ID: 225AE3DF-A258-44CF-B359-F2E8DD606C1F. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_fishes (source published on 2017-10-27)","VertNet",NA,NA,"50898","NCSM","NCSM","225AE3DF-A258-44CF-B359-F2E8DD606C1F",NA,"NCSM-Fishes",NA,"12",-54.9811,-68.3736,"Galaxias maculatus (Jenyns, 1842)",10,NA,NA,"http://creativecommons.org/publicdomain/zero/1.0/","North Carolina Museum of Natural Sciences","No Restrictions","PreservedSpecimen",NA,"http://collections.naturalsciences.org/specimenFishes.aspx?ID=50898",NA,NA,NA,"In Collections",NA,NA,NA,2,20,NA,NA,"South America","Chile","CL","Magallanes","Antártica Chilena",NA,NA,NA,NA,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","maculatus","Inanga",NA,"Chile (S of Santiago) Minor Coastal (misc. creek tribs)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-19",NA,NA,NA,NA,NA,NA,NA,51,"WGS84",NA,NA,NA,"EN",NA,NA,51,NA,NA,NA,NA,"HOSTE-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NCSM",NA,NA,NA,NA,NA,NA,"NCSM-FishesDWC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galaxias maculatus","1"
