"locationRemarks","decimalLatitude","decimalLongitude","eventDate","scientificName","recordedBy","individualCount","associatedReferences","locality","license","rightsHolder","accessRights","bibliographicCitation","datasetName","basisOfRecord"
"RCAM3",-41.43882,-72.29497,2007-06-11,"Salmo trutta","Kyle Young, Jane McDonald, BP",12,"","Río Camanchaca","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN1",-42.15418,-73.48715,2007-11-07,"Galaxias maculatus","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",4,"","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN1",-42.15418,-73.48715,2007-11-07,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",22," Consuegra et al. 2011","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN3",-42.15318,-73.49178,2007-11-08,"Aplochiton zebra","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",14,"","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN3",-42.15318,-73.49178,2007-11-08,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",23," Consuegra et al. 2011","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN5",-42.15294,-73.49611,2007-12-06,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",30," Consuegra et al. 2011","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCEN5",-42.15294,-73.49611,2007-11-08,"Oncorhynchus mykiss","Kyle Young, Alexandre Terreau, Anne-Flore Thailly",53," Consuegra et al. 2011","Río Cendoya, Rio Cendoya","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCH",-42.93191,-73.6726,2007-05-17,"Salmo trutta","Kyle Young, Jane McDonald",7,"","Río Chadmo, Rio Chadmo","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA",-41.58788889,-72.70041667,2009-04-14,"Eleginops maclovinus","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA",-41.58788889,-72.70041667,2009-04-14,"Galaxias maculatus","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",68," Vanhaecke et al. 2012 Freshwater Biology","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA",-41.58788889,-72.70041667,2009-04-14,"Oncorhynchus mykiss","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",12,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA",-41.58788889,-72.70041667,2009-04-14,"Salmo trutta","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",12,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2008-08-23,"Oncorhynchus mykiss","Kyle Young, Gabriel Orellana",3,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2008-08-23,"Salmo trutta","Kyle Young, Gabriel Orellana",12,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Galaxias maculatus","Kyle Young, Jane McDonald",10,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Oncorhynchus kisutch","Kyle Young, Jane McDonald",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",5,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Salmo salar","Kyle Young, Jane McDonald",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Salmo trutta","Kyle Young, Jane McDonald",14,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2008-08-30,"Galaxias maculatus","Kyle Young, Gabriel Orellana",4,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2008-08-30,"Oncorhynchus mykiss","Kyle Young, Gabriel Orellana",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2008-08-30,"Salmo trutta","Kyle Young, Gabriel Orellana",8,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA1",-41.58872,-72.70148,2007-05-27,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCA2",-41.58767,-72.69997,2007-05-27,"Salmo trutta","Kyle Young, Jane McDonald",30,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.44736,-72.821,2009-04-15,"Galaxias maculatus","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",33," Vanhaecke et al. 2012 Freshwater Biology","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.44736,-72.821,2009-04-15,"Salmo trutta","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",2,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-05-04,"Galaxias maculatus","Kyle Young, Jessica Stephenson, Gabriel Orellana",3,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-05-04,"Oncorhynchus mykiss","Kyle Young, Jessica Stephenson, Gabriel Orellana",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-05-04,"Salmo salar","Kyle Young, Jessica Stephenson, Gabriel Orellana",1,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-05-04,"Salmo trutta","Kyle Young, Jessica Stephenson, Gabriel Orellana",16,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-09-14,"Galaxias maculatus","Kyle Young, Gabriel Orellana",2,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-09-14,"Oncorhynchus mykiss","Kyle Young, Gabriel Orellana",2,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RCZ1",-41.61502,-72.65747,2008-09-14,"Salmo trutta","Kyle Young, Gabriel Orellana",18,"","Río Chaica","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"LC",-41.48910278,-72.46120278,2008-01-15,"Oncorhynchus mykiss","",2,"","Río Chamiza, Lago Chapo","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RPAN",-41.47995,-72.66032,2008-10-12,"Oncorhynchus mykiss","Gabriel Orellana",5," Consuegra et al. 2011","Río Chamiza, Pangal","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RPAN",-41.47995,-72.66032,2008-10-12,"Salmo salar","Gabriel Orellana",1,"","Río Chamiza, Pangal","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RPAN",-41.47995,-72.66032,2008-10-12,"Salmo trutta","Gabriel Orellana",4,"","Río Chamiza, Pangal","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RPAN",-41.47995,-72.66032,2009-02-16,"Oncorhynchus mykiss","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",39," Consuegra et al. 2011","Río Chamiza, Pangal","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
