"occurrenceID","decimalLongitude","decimalLatitude","locality","scientificName","year","eventDate","bibliographicCitation","eventRemarks","license","datasetName","datasetName_tmp","basisOfRecord"
"CCorrea.Lit.Review.425",-73.24177,-45.24658,"Puerto Pérez (tidepool)","Galaxias maculatus",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 Two individual were examined. Geolocation: The position of the point is not accurate; should be at Pto. Piedra.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.426",-72.80007,-45.45759,"Arrollo Pajarones (Ensenada Baja)","Oncorhynchus keta",1981,"1981","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1981 Two individuals were examined. From April to June 1982, 68 chum salmon were re-captured as spawning adults in Ensenada Baja. (At least from 1979 to 1982 juveniles have been released in the area). Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.427",-72.80007,-45.45759,"Arrollo Pajarones (Ensenada Baja)","Salmo trutta",1981,"1981","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1981 One spawning male was examined. Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.428",-72.79406,-45.45129,"Río El Salto (desembocadura)","Salmo trutta",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 One individual was examined.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.429",-72.79406,-45.45129,"Río El Salto (desembocadura)","Oncorhynchus kisutch",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 One spawning male was examined. (Fundación Chile released young coho salmon into Ensenada Baja in July 1981 (<400 fish, 450 g). In April and may 1982 five male cohos returned to the bay to spawn.)","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.430",-73.59167,-48.25,"Laguna Ventisquero (estero Ventisquero)","Aplochiton marinus",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 For Valdivia, the sp. has been recorded only by Eigenmann (1928). The expedition from Hokkaido U., Japan, to the Jorge Montt Glacier collected some spec. one of which is examined herein. Another spec. is from the Inst. de la Patagonia, Pta. Arenas.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.431",-73.1204,-48.14281,"Laguna Quetro","Aplochiton zebra",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 One individual was examined.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.432",-73.52067,-45.16155,"Puerto Aguirre","Galaxias maculatus",1980,"1980","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1980 Two individual were examined.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.433",-71.85398,-45.66646,"Lago Pollux","Galaxias platei",1975,"1975","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1975 One individual was examined. Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.434",-72.72904,-45.46757,"Lago Riesco","Galaxias platei",1980,"1980","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1980 One individual was examined.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.435",-71.96482,-46.24045,"Lago Don Poli","Galaxias platei",1984,"1984","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1984 Two individual were examined. Geolocation: The position of the point is not accurate; it should be at Don Poli Lagoon.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.436",-72.58243,-47.31257,"Lago Esmeralda","Odontesthes bonariensis",1983,"1983","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1983 One individual was examined.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.437",-72.45022,-47.28029,"Lago Maldonado","Percichthys trucha",1983,"1983","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1983 One individual was examined. Geolocation: The point should be at Maldonado Lagoon.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.438",-71.92711,-46.30439,"Lago General Carrera (Pto. Ibañez)","Percichthys trucha",1982,"1982","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1982 One individual was examined. Geolocation: The position of the point is not accurate.","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.439",-71.94613,-45.66398,"Lago Frío","Oncorhynchus mykiss",1981,"1981/1983","Zama, Akira and Eduardo Cárdenas G. (1984) Introduction into Aysén Chile of the pacific salmon. N°9 Descriptive catalogue of marine and freshwater fishes from the Aysén region, southern Chile, with zoogeographical notes on fish fauna.. SERNAP - JICA 82pp.","1981-1982 (?) ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.440",-71.62297,-46.51134,"Lago General Carrera, near Río Los Antiguos, Argentina.","Oncorhynchus mykiss",1990,"1990","Misuo Sakai and Ambrosio C. Espinós (1992) On the trout resouces in lake Buenos Aires, southern Argentina. Informe técnico N°4, Agencia de Cooperación Internacional del Japón (JICA). Editorial Hemisferio Sur S.A., Buenos Aires, Argentina. 26pp.","1990 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.441",-71.62297,-46.51134,"Lago General Carrera, near Río Los Antiguos, Argentina.","Salmo trutta",1990,"1990","Misuo Sakai and Ambrosio C. Espinós (1992) On the trout resouces in lake Buenos Aires, southern Argentina. Informe técnico N°4, Agencia de Cooperación Internacional del Japón (JICA). Editorial Hemisferio Sur S.A., Buenos Aires, Argentina. 26pp.","1990 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.442",-71.62297,-46.51134,"Lago General Carrera, near Río Los Antiguos, Argentina.","Percichthys trucha",1990,"1990","Misuo Sakai and Ambrosio C. Espinós (1992) On the trout resouces in lake Buenos Aires, southern Argentina. Informe técnico N°4, Agencia de Cooperación Internacional del Japón (JICA). Editorial Hemisferio Sur S.A., Buenos Aires, Argentina. 26pp.","1990 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.654",-71.50128,-52.23821,"Río San José","Salmo trutta",1998,"1998","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1998 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.655",-71.41201,-52.18261,"Río Penitente, La Holla.","Salmo trutta",1996,"1996/1999","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1996, 1997, 1998 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.656",-71.4246,-52.05776,"Río Penitente, Acantilado.","Salmo trutta",1997,"1997","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.657",-71.62611,-52.21571,"Río Penitente, Corral las Nieves.","Salmo trutta",1997,"1997","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.658",-71.48307,-52.19625,"Río Penitente, Palermo.","Salmo trutta",1997,"1997/2000","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997, 1998, 1999 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.659",-71.53757,-52.15145,"Chorrillo (arrollo) s/n..","Salmo trutta",1997,"1997/2000","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997, 1998, 1999 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.660",-71.40578,-52.22581,"Río Penitente, La Invernada.","Salmo trutta",1997,"1997/1999","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997, 1998 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
"CCorrea.Lit.Review.661",-71.38706,-52.11319,"Río Penitente, La Invernada.","Salmo trutta",1997,"1997/2000","Estai, E. (1999) Desarrollo y manejo de una pesquería fluvial de trucha café (Salmo trutta fario) en río penitente, XII región. Informe Final.. FONTEC-CORFO Código N° 96-08521.","1997, 1998, 1999 ","CC BY-NC 4.0","Literature review dataset of Chilean freshwater and diadromous fish occurrences, compiled by C. Correa (v2009)","FishGIS_metaDatabase_CCorrea","Occurrence"
