decimalLongitude,decimalLatitude,Site_ID,ODBC:FishGIS_metaDatabase AllFish_Ref_ID,ODBC:FishGIS_metaDatabase AllFish_Author,ODBC:FishGIS_metaDatabase AllFish_OLD_SITE_ID,ODBC:FishGIS_metaDatabase AllFish_Site_Name,ODBC:FishGIS_metaDatabase AllFish_Notes,ODBC:FishGIS_metaDatabase AllFish_Site_Precision,ODBC:FishGIS_metaDatabase AllFish_Years,ODBC:FishGIS_metaDatabase AllFish_Species,ODBC:FishGIS_metaDatabase AllFish_Abund_Percent
-71.50226,-30.25338,"507","74","Dyer, B.","1040.021","Estero Tongoy, Quebrada Camarones, 100 m downstream from bridge and 1.5 km from river mouth, Tongoy, Region IV	 *","Unspecified survey target and methods. Remarks: Orig. #: 11, sta. II.  * Est. Tongoy drainage",,"1986",Odontesthes mauleanum,
-71.50232,-32.75336,"508","74","Dyer, B.","1040.022","Estero Ventanas, 1 km upstream from Ventanas bridge, Region V","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. V",,"1986",Odontesthes mauleanum,
-72.03240,-34.57333,"509","74","Dyer, B.","1040.023","Estero Vichuquen, under Uraco bridge, Vichuquen, Region VII","Unspecified survey target and methods. Remarks: Orig. #: 27, sta. V",,"1986",z Indetermined (see note),
-71.32224,-29.82339,"510","74","Dyer, B.","1040.024","Estuary Punta Teatinos, Quebrada Las Barrancas, at river mouth, La Serena, Region IV	 Rio Las Barrancas drainage","Unspecified survey target and methods. Remarks: Orig. #: 10, sta. I.  Sandy bottom & filamentous algae.",,"1986",Odontesthes mauleanum,
-81.65052,-42.03081,"511","74","Dyer, B.","1040.026","Isla Robinson Crusoe, Juan Fernandez Islands, Cumberland Bay",Unspecified survey target and methods.,,,Odontesthes gracilis,
-81.75670,-41.65799,"512","74","Dyer, B.","1040.027",Juan Fernandez Island,Unspecified survey target and methods.,,"1936",Odontesthes gracilis,
-77.19909,-37.83442,"513","74","Dyer, B.","1040.028",La Cantera,Unspecified survey target and methods.,,,z Indetermined (see note),
-72.25292,-47.25316,"514","74","Dyer, B.","1040.029","Lago Cochrane, approximately 1 km East of Rancho 'La Gauchita' (Mondelo family) at Pescadero de Las Truchas, a *","Unspecified survey target and methods. Remarks: * small bay, Prov. Capitan Prat, XI Region	 Rio Baker drainage",,"1990",Odontesthes hatcheri,
-72.25292,-47.25316,"515","74","Dyer, B.","1040.030","Lago Cochrane, Prov. Capitan Prat, XI Region	 Rio Baker drainage",Unspecified survey target and methods. Remarks: specimens collected under floating debris and junco accumulated along shore,,"1990",Galaxias platei,
-72.67265,-41.02323,"516","74","Dyer, B.","1040.031","Lago Llanquihue, Pto. Klocker, in small protected lagoon, Region X	 Rio Maullin drainage","Unspecified survey target and methods. Remarks: Orig. #: 19, sta. I",,"1986",Odontesthes mauleanum,
-72.60294,-47.33315,"517","74","Dyer, B.","1040.032","Laguna Esmeralda, about 5 km South of Cochrane on road to Puerto Yungay, Prov. Capitan Prat, XI Region	 Rio Baker dr.","Unspecified survey target and methods. Remarks: L. Esmeralda is one of 3 lakes S of Cochrane known as 'Sector Tres Lagos', together with L. Juncal and L. Chacabuco.",,"1990",Odontesthes hatcheri,
-71.68285,-46.53318,"518","74","Dyer, B.","1040.033","Lake General Carrera, Bahia Jara, 17 km W of Chile Chico, at mouth of Arroyo or Estero Bano, Prov. General Carrera,*","Unspecified survey target and methods. Remarks: * XI Region	 Rio Baker drainage",,"1990",Odontesthes hatcheri,
-72.39573,-39.80974,"519","74","Dyer, B.","1040.034","Lake Rinihue, Prov. Valdivia, Region X",Unspecified survey target and methods.,,"1975",Diplomystes camposensis,
-70.42208,-23.08345,"520","74","Dyer, B.","1040.035","Mejillones	 Region II",Unspecified survey target and methods.,,"1991",Odontesthes regia,
-71.68326,-53.08308,"521","74","Dyer, B.","1040.039","Punta Arenas, fish market (ex. Coop. Pescadores), Prov. Magallanes, XII Region	 Straits of Magellan","Unspecified survey target and methods. Remarks: said to be from Cabeza Grande, near Porvenir, opposite Punta Arenas, Tierra del Fuego",,"1990",Odontesthes smitti,
-73.77277,-42.55319,"522","74","Dyer, B.","1040.042","Punta Peuque, opposite Rauco, Seno de Castro, Prov. Chiloe, X Region",Unspecified survey target and methods.,,"1990",Odontesthes regia,
-71.55226,-30.30338,"523","74","Dyer, B.","1040.043","Quebrada Pachingo, at Tangue, river mouth, Tongoy, Region IV	 Est. Pachingo drainage","Unspecified survey target and methods. Remarks: Orig. #: 11, sta. II.",,"1986",Odontesthes mauleanum,
-72.55184,-37.68413,"524","74","Dyer, B.","1040.049","R. Bio-Bio at Colhue, Region VIII",Unspecified survey target and methods.,Not accurate.,"1919",Odontesthes mauleanum,
-72.18250,-37.53329,"525","74","Dyer, B.","1040.050","R. Coreo at Coreo bridge (San Jose de Coreo), on Sta. Barbara-Los Angeles Rd., Region VIII	 R. Duqueco->R. Bio-Bio dr.",Unspecified survey target and methods. Remarks: Orig. #: 24 sta. II,,"1986",Galaxias maculatus,
-72.84681,-32.98674,"526","74","Dyer, B.","1040.051","R. Rapel, Las Balsas, Rapel Reservoir, Prov. Cardenal Caro/ Cachapoal, VI Region	 R. Rapel drainage",Unspecified survey target and methods. Remarks: *Cachapoal,,,Odontesthes bonariensis,
-71.52233,-32.92336,"527","74","Dyer, B.","1040.052","Rio Aconcagua, Con-Con, 100 m upriver from mouth, Region V	 Rio Aconcagua drainage","Unspecified survey target and methods. Remarks: Orig. #: 29, sta. II",,"1986",Odontesthes mauleanum,
-72.25255,-39.03327,"528","74","Dyer, B.","1040.053","Rio Allipen at confluence of Rio Curaco, near bridge 5 km S of Los Laureles on road to Pto. Corrales (L. Colico), *","Unspecified survey target and methods. Remarks: Orig. #: 22 sta. II    * Region IX	 Rio Tolten drainage",,"1986",Diplomystes nahuelbutaensis,
-72.47256,-39.02326,"529","74","Dyer, B.","1040.054","Rio Allipen ca. 150 m upstream from Allipen bridge of road betw. Freire and Villarrica Lake, Region IX	 R. Tolten dr.","Unspecified survey target and methods. Remarks: Orig. #: 22, sta. II",,"1986",Basilichthys australis,
-72.58252,-37.55328,"530","74","Dyer, B.","1040.055","Rio Bio-Bio at Coihue, 1 km upstream from Coihue bridge, Region VIII	 Rio Bio-Bio drainage","Unspecified survey target and methods. Remarks: Orig. #: 24, sta. III",,"1986",Basilichthys australis,
-71.11309,-38.71372,"531","74","Dyer, B.","1040.056",Rio Biobio near Marimenuco,Unspecified survey target and methods.,,"1963",Trichomycterus areolatus,
-71.10248,-38.67330,"532","74","Dyer, B.","1040.057","Rio Biobio, ca Marimenuco",Unspecified survey target and methods. Remarks: Orig.#48,,"1963",Trichomycterus areolatus,
-72.00249,-37.65329,"533","74","Dyer, B.","1040.058","Rio Bio-Bio, near Quilaco bridge, 3 km upstream from Santa Barbara, Region VIII	 Rio Bio-Bio drainage","Unspecified survey target and methods. Remarks: Orig. #: 24, sta. I",,"1986",Basilichthys australis,
-73.23263,-39.80324,"534","74","Dyer, B.","1040.059","Rio Calle-Calle, Valdivia, 200 m upstream from the Calle-Calle bridge, Region X	 Rio Valdivia drainage","Unspecified survey target and methods. Remarks: Orig. #: 21, sta. I",,"1986",Galaxias maculatus,
-71.23228,-31.73337,"535","74","Dyer, B.","1040.060",Rio Choapa (road between Illapel and Los Vilos),Unspecified survey target and methods. Remarks: Orig.#18,,"1963",Trichomycterus areolatus,
-71.55230,-31.62337,"536","74","Dyer, B.","1040.061","Rio Choapa, at river mouth, Region IV	 Rio Choapa drainage","Unspecified survey target and methods. Remarks: Orig. #: 12, sta. II",,"1986",Basilichthys microlepidotus,
-72.58402,-31.44366,"537","74","Dyer, B.","1040.062","Rio Choapa, Salamanca, Prov. Choapa, Region IV",Unspecified survey target and methods.,,"1983",Basilichthys microlepidotus,
-71.53229,-31.60337,"538","74","Dyer, B.","1040.063","Rio Choapa, under Huentelauquen bridge	 Rio Choapa drainage, Region IV","Unspecified survey target and methods. Remarks: Orig. #: 12, sta. III",,"1986",Basilichthys microlepidotus,
-73.77268,-40.45322,"539","74","Dyer, B.","1040.064","Rio Chorotraiguen, at river mouth 1 km N of Pucatrihue, Region X	 Rio Chorotraiguen drainage","Unspecified survey target and methods. Remarks: Orig. #: 18, sta. I",,"1986",Odontesthes mauleanum,
-72.78248,-36.10329,"540","74","Dyer, B.","1040.065","Rio Cobquecura, 5 km upstream from Cobquecura city, at El Molino farm, Region VIII: Rio Cobquecura drainage","Unspecified survey target and methods. Remarks: Orig. #: 26, sta. II",,"1986",z Indetermined (see note),
-71.28224,-29.90339,"541","74","Dyer, B.","1040.066","Rio Elqui, 200 m downstream & 500 m upstream from Libertadores bridge, La Serena, Region IV	 Rio Elqui drainage","Unspecified survey target and methods. Remarks: Orig. #: 10, sta. II",,"1986",Basilichthys microlepidotus,
-70.87226,-31.57338,"542","74","Dyer, B.","1040.067","Rio Illapel, Caren, Hacienda Illapel, 800 m",Unspecified survey target and methods. Remarks: Orig.#16,,"1963",Trichomycterus areolatus,
-72.83249,-36.42329,"543","74","Dyer, B.","1040.068","Rio Itata, Boca Itata (N shore), 1 km up from river mouth, Region VIII	 Rio Itata drainage","Unspecified survey target and methods. Remarks: Orig. #: 25, sta. III",,"1986",z Indetermined (see note),
-71.53231,-32.43336,"544","74","Dyer, B.","1040.069","Rio La Ligua, 200 m upstream from Pullalli Panam bridge, Region V	 Rio La Ligua drainage","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. II",,"1986",Basilichthys microlepidotus,
-72.53833,-37.23571,"545","74","Dyer, B.","1040.070","Rio Laja, Puente Perales	 Region VIII, Biobio drainage",Unspecified survey target and methods.,Accurate,"1994",Cheirodon galusdae,
-71.96195,-37.30965,"546","74","Dyer, B.","1040.071","Rio Laja, Tucapel	 Region VIII	 Biobio drainage",Unspecified survey target and methods.,,"1994",Percilia gillissi,
-71.50227,-30.62338,"547","74","Dyer, B.","1040.072","Rio Limari & Estero Punitaqui confluence, Region IV	 Rio Limari drainage","Unspecified survey target and methods. Remarks: Orig. #: 11, sta. III",,"1986",Basilichthys microlepidotus,
-71.72228,-30.73337,"548","74","Dyer, B.","1040.073","Rio Limari at river mouth, Caleta Toro, Region IV	 Rio Limari drainage","Unspecified survey target and methods. Remarks: Orig. #: 12, sta. I",,"1986",Odontesthes regia,
-71.81761,-39.25677,"549","74","Dyer, B.","1040.074","Rio Liocura, 5 km E Lago Caburgua","Unspecified survey target and methods. Remarks: River depth 2 m, temp. 15 C, bottom rocky, water clear, little silt and algae",,"1980",Trichomycterus areolatus,
-69.53202,-21.65347,"550","74","Dyer, B.","1040.075","Rio Loa at Martincho, ca. 1 mi upstream (south) from Quillagua town bridge	 Region II","Unspecified survey target and methods. Remarks: Orig. #: 6, sta. I	 7, sta. I.  * with nightlight",,"1986",z Indetermined (see note),
-69.55202,-21.60347,"551","74","Dyer, B.","1040.076","Rio Loa opposite Aduana Quillagua, ca. 300 m downstream (n0rth) from Panam bridge	 Region I.","Unspecified survey target and methods. Remarks: Orig. #: 7, sta. II",,"1986",z Indetermined (see note),
-70.07204,-21.42347,"552","74","Dyer, B.","1040.077","Rio Loa, 1.5 km upstream from river mouth, border of Arica-Iquique Provs.	 Regions I-II","Unspecified survey target and methods. Remarks: Orig. #: 8, sta. I",,"1988",Mugil cephalus,
-73.36836,-28.89593,"553","74","Dyer, B.","1040.078","Rio Loa, Sloman dam, downriver near Quillagua, Prov. Tocopilla, Region II",Unspecified survey target and methods.,,"1987",z Indetermined (see note),
-72.58245,-35.58331,"554","74","Dyer, B.","1040.079","Rio Loanco, at Santa Ana bridge, 35 km S of Constitucion along coastal road, Region VII	 Rio Loanco drainage","Unspecified survey target and methods. Remarks: Orig. #: 27, sta. I",,"1986",Odontesthes mauleanum,
-73.51837,-32.40066,"555","74","Dyer, B.","1040.080","Rio Maipo, Tejas Verdes, 500 m upriver from Llo-Lleo, Prov. San Antonio, Region V",Unspecified survey target and methods.,,"1987",z Indetermined (see note),
-72.68253,-37.78328,"556","74","Dyer, B.","1040.081","Rio Malleco, Angol, at Malleco or Vergara No. 2 bridge *, Region IX	 Rio Bio-Bio drainage","Unspecified survey target and methods. Remarks: Orig. #: 23, sta. II.  * which is alongside railway bridge going north.",,"1986",Trichomycterus chiltoni,
-70.92232,-33.60336,"557","74","Dyer, B.","1040.082","Rio Mapocho at Penaflor, 25 km by rail from Santiago, Prov. Talagante, Metropolitana Region	 Rio Maipo drainage",Unspecified survey target and methods. Remarks: Elev. 407 m.,,"1919",z Indetermined (see note),
-71.42233,-33.05336,"558","74","Dyer, B.","1040.083","Rio Marga-Marga, 200 m (ca Villa Alemana)",Unspecified survey target and methods. Remarks: Orig.#5,,"1963",Trichomycterus areolatus,
-72.61083,-32.91753,"559","74","Dyer, B.","1040.084","Rio Marga-Marga, 200 m (ca. Villa Alemana)",Unspecified survey target and methods. Remarks: Orig. No.:  5,,"1963",z Indetermined (see note),
-72.13242,-35.08332,"560","74","Dyer, B.","1040.085","Rio Mataquito, near Huelon, 21 km downstream from Licanten at ex Balsadero, on Huelon-Chanquiuque road, Region VII","Unspecified survey target and methods. Remarks: Orig. #: 27, sta. IV",,"1986",Basilichthys australis,
-72.42244,-35.35331,"561","74","Dyer, B.","1040.086","Rio Maule at Constitucion, N shore on road to Putu, Region VII	 Rio Maule drainage","Unspecified survey target and methods. Remarks: Orig. #: 27, sta. II",,"1986",Odontesthes regia,
-71.37231,-32.37336,"562","74","Dyer, B.","1040.087","Rio Petorca, 100 m downstream from Longotoma Panam bridge, at little dam, Region V	 Rio Petorca drainage","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. I",,"1986",Basilichthys microlepidotus,
-72.67326,-30.80654,"563","74","Dyer, B.","1040.088","Rio Petorca, Longotoma",Unspecified survey target and methods. Remarks: Orig.#20,,"1963",Basilichthys microlepidotus,
-72.50256,-38.85327,"564","74","Dyer, B.","1040.089","Rio Quepe at Momberg bridge, 17 km SE of Temuco's Plaza de Armas, on road to Cunco, Region IX	 Rio Imperial drainage",Unspecified survey target and methods. Remarks: Orig. #: 23 sta. I,,"1986",Diplomystes nahuelbutaensis,
-73.23262,-39.40324,"565","74","Dyer, B.","1040.090","Rio Queule, 2 km upstream from river mouth, Region IX	 Rio Queule drainage","Unspecified survey target and methods. Remarks: Orig. #: 21, sta. II",,"1986",Odontesthes mauleanum,
-73.07474,-31.91940,"566","74","Dyer, B.","1040.091","Rio Quilimari near Guanguali, Prov. Choapa, Region IV",Unspecified survey target and methods.,,"1984",Basilichthys microlepidotus,
-71.52231,-32.12336,"567","74","Dyer, B.","1040.092","Rio Quilimari, 1 km upstream from river mouth, 400 m up from Panam bridge, Region IV	 Rio Quilimari drainage","Unspecified survey target and methods. Remarks: Orig. #: 12, sta. IV",,"1986",Basilichthys microlepidotus,
-73.21522,-31.49153,"568","74","Dyer, B.","1040.093","Rio Quilimari, Guanguali, Prov. Choapa, Region IV",Unspecified survey target and methods.,,"1984",Basilichthys microlepidotus,
-73.15563,-40.58428,"569","74","Dyer, B.","1040.094",Rio Rahue 250m Osorno,Unspecified survey target and methods. Remarks: Orig.#21,,"1963",Brachygalaxias bullocki,
-72.95265,-40.73323,"570","74","Dyer, B.","1040.095","Rio Rahue at Cancura bridge, Cancura, Region X, R. Bueno drainage",Unspecified survey target and methods. Remarks: no field notes found.,,"1986",Trichomycterus areolatus,
-72.83248,-36.17329,"571","74","Dyer, B.","1040.096","Rio Taucu, 5 km S of Cobquecura, Region VIII	 Rio Taucu drainage","Unspecified survey target and methods. Remarks: Orig. #: 26, sta. I",,"1986",Odontesthes mauleanum,
-73.03259,-39.03325,"572","74","Dyer, B.","1040.097","Rio Tolten 7 km downstream from Comuy	 Rio Tolten drainage, Region IX",Unspecified survey target and methods. Remarks: Orig. #: 21 sta. III,,"1986",Basilichthys australis,
-73.73268,-40.53322,"573","74","Dyer, B.","1040.098","Rio Tranallaquin or Contaco, 1 km upstream from river mouth, near Manzano bridge, Region X	 Rio Contaco drainage","Unspecified survey target and methods. Remarks: Orig. #: 17, sta. II",,"1986",Odontesthes mauleanum,
-68.67302,-52.67317,"574","74","Dyer, B.","1040.099","Straits of Magellan, Tierra del Fuego Island, near Estancia Catalina 'NNE' from Cerro Sombrero, Region XII",Unspecified survey target and methods. Remarks: web leaded type,,"1987",Odontesthes nigricans,
-70.23205,-22.08346,"575","74","Dyer, B.","1040.101","Tocopilla	 Region II",Unspecified survey target and methods.,,"1992",Odontesthes regia,
-72.68093,-33.91787,"576","74","Dyer, B.","1040.102",Trib to Rio Putagan,Unspecified survey target and methods.,,"1980",z Indetermined (see note),
-72.67065,-34.03585,"577","74","Dyer, B.","1040.103",Tributary to Rio Putagan,Unspecified survey target and methods.,,"1980",Cheirodon galusdae,
-73.24634,-39.82196,"578","74","Dyer, B.","1040.104","Valdivia market, Region X	 R. Valdivia drainage",Unspecified survey target and methods.,,"1986",Odontesthes regia,
-73.15516,-33.40901,"579","74","Dyer, B.","1040.105","Valparaiso Bay, Region V",Unspecified survey target and methods.,,,Odontesthes regia,
-72.57354,-33.25683,"580","74","Dyer, B.","1040.106","Valparaison, Region V",Unspecified survey target and methods.,,,Odontesthes regia,
-72.16608,-39.26026,"581","74","Dyer, B.","1040.107",Villarrica,"Unspecified survey target and methods. Remarks: Orig.#31	 Prov. Osorno on label presumed an error.",,"1963",Percilia gillissi,
-71.65831,-35.42602,"582","75","Busse, K.","1045.01","Fundo Porvenir, Talca","Type locality. Only G. othei reported. Swamps, productive pools.",Not accurate,"1981",Brachygalaxias gothei,
-72.34917,-39.71046,"583","76","Busse, K.","1046.01",Small tributary in Playa Monje (Lake Panguipulli),Only A. zebra reported.,Not Accurate,"1995",Aplochiton zebra,
-67.70586,-54.94430,"584","77","M, Moorman","1053.01",Bronces 1,,GPS waypoint,"2005",Salvelinus fontinalis,"26,87"
-67.71147,-54.94864,"585","77","M, Moorman","1053.02",Bronces 2,no fish was caught,GPS waypoint,"2005",,
-67.46843,-54.93987,"586","77","M, Moorman","1053.03",Cascada 1,no fish was caught,GPS waypoint,"2005",,
-67.46900,-54.93906,"587","77","M, Moorman","1053.04",Cascada 2,,GPS waypoint,"2005",Salvelinus fontinalis,"46,38"
-68.05193,-55.18086,"588","77","M, Moorman","1053.05",Douglas 1,,GPS waypoint,"2005",Salvelinus fontinalis,"24,14"
-68.10906,-55.17387,"589","77","M, Moorman","1053.06",Douglas 2,,GPS waypoint,"2005",Salvelinus fontinalis,"8,98"
-67.78388,-54.92486,"590","77","M, Moorman","1053.07",Estrella 1,,GPS waypoint,"2005",Salvelinus fontinalis,"98,46"
-68.08535,-54.90611,"591","77","M, Moorman","1053.08",Fajarones 1,,GPS waypoint,"2005",Salvelinus fontinalis,"22,45"
-67.50248,-54.93871,"592","77","M, Moorman","1053.09",Guanaco 1,,GPS waypoint,"2005",Salvelinus fontinalis,"96,08"
-67.85158,-54.91596,"593","77","M, Moorman","1053.10",Guerrico 1,,GPS waypoint,"2005",Oncorhynchus mykiss,"89,66"
-67.85274,-54.92067,"594","77","M, Moorman","1053.11",Guerrico 2,,GPS waypoint,"2005",Oncorhynchus mykiss,"100"
-68.33883,-55.01228,"595","77","M, Moorman","1053.12",Hoste 1,no fish was caught,GPS waypoint,"2005",,
-68.37854,-54.98422,"596","77","M, Moorman","1053.13",Hoste 2,,GPS waypoint,"2005",Salvelinus fontinalis,"25,00"
-68.59137,-54.94829,"597","77","M, Moorman","1053.14",Hoste 3,,GPS waypoint,"2005",Galaxias maculatus,"100"
-68.59641,-54.94567,"598","77","M, Moorman","1053.15",Hoste 4,Directly downstream from a beaverdam.,GPS waypoint,"2005",Salvelinus fontinalis,"15,05"
-68.56876,-54.94831,"599","77","M, Moorman","1053.16",Hoste 5,,GPS waypoint,"2005",Salvelinus fontinalis,"9,71"
-68.22110,-54.97786,"600","77","M, Moorman","1053.17",Inutil 1,No fish was caught.,GPS waypoint,"2005",,
-68.11217,-54.91196,"601","77","M, Moorman","1053.18",Lum 1,,GPS waypoint,"2005",Salvelinus fontinalis,"6,71"
-68.00168,-54.90850,"602","77","M, Moorman","1053.19",Meijillones 1,,GPS waypoint,"2005",Salvelinus fontinalis,"72,73"
-67.99198,-54.90810,"603","77","M, Moorman","1053.20",Meijillones 2,,GPS waypoint,"2005",Salvelinus fontinalis,"37,78"
-67.62656,-54.94182,"604","77","M, Moorman","1053.21",Micalvi 1,,GPS waypoint,"2005",Galaxias maculatus,"100"
-67.42338,-54.93103,"605","77","M, Moorman","1053.22",Pitufos 1,,GPS waypoint,"2005",Salvelinus fontinalis,"85,00"
-67.26850,-55.02430,"606","77","M, Moorman","1053.23",Pollollo,,GPS waypoint,"2005",Salvelinus fontinalis,"38,46"
-67.52653,-54.93740,"607","77","M, Moorman","1053.24",Pt Truco 1,,GPS waypoint,"2005",Salvelinus fontinalis,"100"
-67.66071,-54.94488,"608","77","M, Moorman","1053.25",Robalo 1,,GPS waypoint,"2005",Salvelinus fontinalis,"860,9"
-67.64697,-54.95521,"609","77","M, Moorman","1053.26",Robalo 2,no fish was caught. Right above a waterfall and dam.,GPS waypoint,"2005",,
-67.64984,-54.95707,"610","77","M, Moorman","1053.27",Robalo 3,no fish was caught. Right above a waterfall and dam.,GPS waypoint,"2005",,
-67.60429,-54.94230,"611","77","M, Moorman","1053.28",Ukika 1,,GPS waypoint,"2005",Salvelinus fontinalis,"77,68"
-68.14999,-55.04984,"612","77","M, Moorman","1053.29",Wulaia 1,,GPS waypoint,"2005",Galaxias maculatus,"97,22"
-68.21963,-54.97774,"613","77","M, Moorman","1053.30",Inutil at estuary,M. Moorman personal communication.,,"2006",Galaxias maculatus,
