"occurrenceID","locality","bibliographicCitation","associatedReferences","institutionID","eventRemarks","basisOfRecord","coordinateUncertaintyInMeters","eventDate","year","decimalLongitude","decimalLatitude","scientificName","individualCount","samplingProtocol","recordedBy","otherCatalogNumbers","datasetName","datasetName_tmp","datasetID","datasetKey","license","accessRights"
"MMA:ICT:0002394","Rio Blanco Entre Rio Cajon Bravo y Desague Laguna Riesco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SW-RB-02","Occurrence",NA,"2008-1-18","2008",-72.581,-45.76,"Galaxias platei",1,"P.eléctrica","Manuel Contreras","gbifID:4463088185","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002395","Desague Lago Elizalde a (Desague L. Caro) Rio Cajon Bravo.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SW-CA-01","Occurrence",NA,"2008-1-17","2008",-72.484,-45.779,"Galaxias platei",3,"P.eléctrica","Manuel Contreras","gbifID:4463088187","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002396","Rio Ibañez Entre Estero Manso y Bajo Estero Limpio.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT2","Occurrence",NA,"2007-11-24","2007",-72.193,-46.116,"Galaxias platei",1,"P.eléctrica","Luis Vega","gbifID:4463088190","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002397","Rio Murta.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT3","Occurrence",NA,"2007-11-24","2007",-72.714,-46.442,"Galaxias platei",5,"P.eléctrica","Luis Vega","gbifID:4463088192","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002398","Rio Murta.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT3","Occurrence",NA,"2008-1-28","2008",-72.714,-46.442,"Galaxias platei",2,"P.eléctrica","Luis Vega","gbifID:4463088193","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002399","Rio Murta.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT3","Occurrence",NA,"2008-4-29","2008",-72.714,-46.442,"Galaxias platei",3,"P.eléctrica","Luis Vega","gbifID:4463088195","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002400","Rio Murta.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT3","Occurrence",NA,"2009-1-5","2009",-72.714,-46.442,"Galaxias platei",1,"P.eléctrica","Roberto Bestard","gbifID:4463090401","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002401","Rio Murta.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: BCAT 3","Occurrence",NA,"2012-8-13","2012",-72.714,-46.443,"Galaxias platei",5,"P.eléctrica","Luis Vega","gbifID:4463090404","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002402","Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT6","Occurrence",NA,"2007-9-15","2007",-72.702,-46.84,"Galaxias platei",3,"P.eléctrica","Leopoldo Fuentes","gbifID:4463090405","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002403","Costeras Entre Rio Delta y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT8","Occurrence",NA,"2007-9-15","2007",-72.803,-46.844,"Galaxias platei",1,"P.eléctrica","Leopoldo Fuentes","gbifID:4463090407","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002404","Costeras Entre Rio Delta y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: BCAT 8","Occurrence",NA,"2011-11-9","2011",-72.803,-46.845,"Galaxias platei",1,"P.eléctrica","Roberto Bestard","gbifID:4463090409","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002405","Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT9","Occurrence",NA,"2007-11-25","2007",-72.771,-46.896,"Galaxias platei",1,"P.eléctrica","Leopoldo Fuentes","gbifID:4463090411","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002406","Costeras Entre Rio San Jose y Desague Lago Jose Miguel Carrera.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT9","Occurrence",NA,"2008-4-29","2008",-72.771,-46.896,"Galaxias platei",1,"P.eléctrica","Luis Vega","gbifID:4463090413","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002407","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT12","Occurrence",NA,"2008-4","2008",-72.832,-47.015,"Galaxias platei",2,"P.eléctrica","Luis Vega","gbifID:4463090395","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002408","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: BCAT12","Occurrence",NA,"2012-8-13","2012",-72.831,-47.015,"Galaxias platei",1,"Espinel","Roberto Bestard","gbifID:4463090397","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002409","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT16","Occurrence",NA,"2008-1-29","2008",-72.695,-47.132,"Galaxias platei",5,"P.eléctrica","Roberto Bestard","gbifID:4463090399","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002410","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: BCAT16","Occurrence",NA,"2009-1-7","2009",-72.695,-47.132,"Galaxias platei",2,"P.eléctrica","Luis Vega","gbifID:4463090379","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002411","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B7","Occurrence",NA,"2007-1-6","2007",-72.613,-47.131,"Galaxias platei",1,"P.eléctrica","Luis Vega","gbifID:4463090382","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002412","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B5","Occurrence",NA,"2011-11-11","2011",-72.708,-47.133,"Galaxias platei",15,"P.eléctrica","Roberto Bestard","gbifID:4463090383","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002413","Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B5","Occurrence",NA,"2012-8-14","2012",-72.708,-47.133,"Galaxias platei",1,"P.eléctrica","Roberto Bestard","gbifID:4463090385","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002414","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8","Occurrence",NA,"2012-1-17","2012",-72.628,-47.199,"Galaxias platei",4,"P.eléctrica","Roberto Bestard","gbifID:4463090387","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002415","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8","Occurrence",NA,"2012-8-15","2012",-72.628,-47.199,"Galaxias platei",6,"P.eléctrica","Roberto Bestard","gbifID:4463090390","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002416","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: L4","Occurrence",NA,"2012-1-17","2012",-72.745,-47.204,"Galaxias platei",1,"P.eléctrica","Luis Vega","gbifID:4463090391","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002417","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8.1","Occurrence",NA,"2007-9-11","2007",-72.631,-47.202,"Galaxias platei",8,"P.eléctrica","Leopoldo Fuentes","gbifID:4463090394","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002418","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8.1","Occurrence",NA,"2008-1-29","2008",-72.631,-47.202,"Galaxias platei",3,"P.eléctrica","Luis Vega","gbifID:4463090375","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002419","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8.1","Occurrence",NA,"2008-4-29","2008",-72.631,-47.202,"Galaxias platei",5,"P.eléctrica","Luis Vega","gbifID:4463090376","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002420","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B8","Occurrence",NA,"2009-1-7","2009",-72.631,-47.202,"Galaxias platei",1,"P.eléctrica","Roberto Bestard","gbifID:4463090357","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002421","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8.1","Occurrence",NA,"2010-3-19","2010",-72.631,-47.202,"Galaxias platei",2,"P.eléctrica","Roberto Bestard","gbifID:4463090360","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002422","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8.1","Occurrence",NA,"2010-8-25","2010",-72.631,-47.202,"Galaxias platei",4,"Espinel","Roberto Bestard","gbifID:4463090361","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002423","Rio Baker entre Rio Chacabuco y Rio de la Colonia.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B8.1","Occurrence",NA,"2011-11-12","2011",-72.632,-47.211,"Galaxias platei",2,"P.eléctrica","Roberto Bestard","gbifID:4463090364","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
