"id_CC_original","match_id","correcting_match","match_status","match_quality","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","occurrenceID","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID","row_status","key_found_in_old","id_in_old","old_composite_key_if_exists","matched_annotation_imported"
"12635","11561","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río blanco. baker-pacific. rio blanco","-45.819538","-71.916997","FuenteReg: Publicaci",NA,NA,NA,NA,"bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,"Unmack, P. J., Barriga, J. P., Battini, M. A., Habit, E. M., & Johnson, J. B. (2012). Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology, 21(4), 942–959. https://doi.org/10.1111/j.1365-294X.2011.05408.x",NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12635___11561",TRUE
"12671","11599",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago quijada","-45.7177","-71.9110000001","CORREA, C., BRAVO, A","321",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12671___11599",FALSE
"12672","11600",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago quijada","-45.7177","-71.9110000001","CORREA, C., BRAVO, A","341",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12672___11600",FALSE
"12691","11616",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2009",NA,"lago quijada","-45.7153470434","-71.9079960784","Correa, C. and Hendr","298",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12691___11616",FALSE
"12701","11625",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias maculatus","2012",NA,NA,"-44.237694","-71.893648","ND (NA) Proyecto Sis","20795",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12701___11625",FALSE
"12713","11636",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago blanco","-41.9462019999","-71.8874749999","Habit, E., Gonzalez,","759",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12713___11636",FALSE
"12714","11637",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago blanco","-41.9462019999","-71.8874749999","Cussac, V.E.; Barran","517",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12714___11637",FALSE
"12715","11638",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha","2006",NA,"lago blanco","-41.9462019999","-71.8874749999","Habit, E., Gonzalez,","760",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12715___11638",FALSE
"12716","11639",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha",NA,NA,"lago blanco","-41.9462019999","-71.8874749999","Cussac, V.E.; Barran","518",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12716___11639",FALSE
"12726","11653","unlink, same colection diff batch","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","aplochiton zebra","1919","1919","at mouth of creek near base of monte tronador, casa panque; 320 m elev.","-41.05","-71.883333",NA,"78424","urn:catalog:cas:ich:78424","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12726___11653",TRUE
"12728",NA,"unlink, record via iDigBio","no_match","no_match",NA,NA,"0",NA,"gbif","trichomycterus areolatus","1919","1919-03","at mouth of creek near base of monte tronador, casa panque; 320 m elev.","-41.05","-71.883333",NA,"28570","urn:catalog:cas:ich:28570","cas","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12728___NA",TRUE
"12730","11653","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","aplochiton zebra","1919","1919","casa panque","-41.05","-71.8833",NA,"77399","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d","fmnh","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12730___11653",TRUE
"12731","11654",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","idig","aplochiton zebra","1919",NA,"casa panque","-41.05","-71.8833",NA,"77399","de80666b-7607-4ce4-b4ab-a9bcd9fcdd2d","fmnh","1","year: 1919",NA,NA,NA,NA,NA,"1919",NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12731___11654",FALSE
"12736","11657",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","trichomycterus areolatus","1919",NA,"casa pangue. rio peulla","-41.05","-71.883","FuenteReg: Eigenmann",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12736___11657",FALSE
"12757","11675",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río manso. cuenca río puelo (argentina). rio manso entre frontera y rio de los morros","-41.521","-71.874","FuenteReg: Unmack et",NA,NA,NA,"1","associatedReference: (Unmack et al. 2012)",NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12757___11675",FALSE
"12780","11697",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago monreal1","-45.6368999997","-71.8696000002","CORREA, C., BRAVO, A","316",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12780___11697",FALSE
"12795","11709",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha","2007",NA,"río aysén","-45.8177500003","-71.8649166674","https://doi.org/10.1","817",NA,NA,NA,"Rio Huemules. (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,"Rio Huemules",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12795___11709",FALSE
"12807","11720",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago pollux","-45.6763","-71.8627000004","CORREA, C., BRAVO, A","319",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12807___11720",FALSE
"12808","11721",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago pollux","-45.6763","-71.8627000004","CORREA, C., BRAVO, A","339",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12808___11721",FALSE
"12826","11737",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago pollux","-45.6739544117","-71.8596643523","Correa, C. and Hendr","284",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12826___11737",FALSE
"12827","11738",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago pollux","-45.6739544117","-71.8596643523","Correa, C. and Hendr","302",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12827___11738",FALSE
"12830","11741",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2007",NA,"río huemules","-45.8167160002","-71.8579220004","https://doi.org/10.1","813",NA,NA,NA,"(Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12830___11741",FALSE
"12832","11743",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2016",NA,"río huemules","-45.8174649997","-71.8569919998","Muñoz, Nicolas J., R","974",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12832___11743",FALSE
"12836","11747",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago el toro","-45.5299","-71.8534999997","CORREA, C., BRAVO, A","323",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12836___11747",FALSE
"12842","11750",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"laguna juncos","-45.6336000004","-71.8509000003","CORREA, C., BRAVO, A","314",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12842___11750",FALSE
"12846","11752",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago azul","-41.949129","-71.8505280003","Habit, E., Gonzalez,","746",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12846___11752",FALSE
"12849","11755",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2006",NA,"lago azul","-41.949129","-71.8505280003","Habit, E., Gonzalez,","745",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12849___11755",FALSE
"12850","11756",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei",NA,NA,"lago pollux","-45.6666666673","-71.8500000002","Zama A. y Cárdenas E","1372",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12850___11756",FALSE
"12851","11757",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",NA,NA,"lago azul","-41.9496440004","-71.8492919999","Cussac, V.E.; Barran","491",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12851___11757",FALSE
"12852","11758",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta",NA,NA,"lago azul","-41.9496440004","-71.8492919999","Cussac, V.E.; Barran","492",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12852___11758",FALSE
"12885","11786",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago leon","-45.6161000001","-71.8405000001","CORREA, C., BRAVO, A","315",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12885___11786",FALSE
"12908","11805",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago las rocas","-42.0357230003","-71.8315429998","Habit, E., Gonzalez,","754",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12908___11805",FALSE
"12910","11807",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago las rocas","-42.0357230003","-71.8315429998","Cussac, V.E.; Barran","499",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12910___11807",FALSE
"12911","11808",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago las rocas","-42.0357230003","-71.8315429998","Habit, E., Gonzalez,","753",NA,NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12911___11808",FALSE
"12912","11809",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago las rocas","-42.0357230003","-71.8315429998","Cussac, V.E.; Barran","501",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12912___11809",FALSE
"12913","11810",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis","2006",NA,"lago las rocas","-42.0357230003","-71.8315429998","Habit, E., Gonzalez,","755",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12913___11810",FALSE
"12914","11811",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",NA,NA,"lago las rocas","-42.0357230003","-71.8315429998","Cussac, V.E.; Barran","500",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12914___11811",FALSE
"12922","11817",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"laguna brava","-45.0997000003","-71.8272000001","CORREA, C., BRAVO, A","327",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12922___11817",FALSE
"12928","11821",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"laguna escondida","-45.5324000002","-71.8259000004","CORREA, C., BRAVO, A","310",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12928___11821",FALSE
"12930","11822",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2009",NA,"laguna brava","-45.0973112237","-71.8242545198","Correa, C. and Hendr","289",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12930___11822",FALSE
"12946","11831",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2004",NA,"río pico","-44.1999999997","-71.8166666672","Correa, C., Gross, M","346",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12946___11831",FALSE
"12950","11835",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"laguna gemela","-45.5462999999","-71.8162","CORREA, C., BRAVO, A","313",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12950___11835",FALSE
"12979","11859",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago thompson","-45.6467000002","-71.7929000002","CORREA, C., BRAVO, A","343",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12979___11859",FALSE
"12982","11860",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",NA,NA,"lago thompson","-45.6466800002","-71.7925359996","Cussac, V.E.; Barran","550",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12982___11860",FALSE
"12993","11866",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago thompson","-45.6475879027","-71.7909904562","Correa, C. and Hendr","305",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12993___11866",FALSE
"12994","11867",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago thompson","-45.6475879027","-71.7909904562","Correa, C. and Hendr","304",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"12994___11867",FALSE
"12996","11868",NA,"matched","2_core","2","2","1","datasetName;canonicalName","vert","pterophyllum trichomatosum",NA,NA,"the fossil material described here occurs in the estancia el salitral, río chico  department, approximately 100 km south-east of perito moreno, along the road where the provincial routes 1209 and 2105 are joined. the site is located in the  north-west o","-47.316666","-71.790001","Paleobiology Databas",NA,"pbdb:occ:1186058","pbdb",NA,"Remove Record - Fossil record from extinct species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"13048","11901",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2007",NA,"lago castor","-45.6002999999","-71.7814999997","CORREA, C., BRAVO, A","308",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13048___11901",FALSE
"13049","11902",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago castor","-45.6002999999","-71.7814999997","CORREA, C., BRAVO, A","330",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13049___11902",FALSE
"13051","11904",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss","2006",NA,"lago inferior","-42.0964019999","-71.7814599997","Habit, E., Gonzalez,","757",NA,NA,"1","associatedReference:(Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13051___11904",FALSE
"13053","11906",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago inferior","-42.0964019999","-71.7814599997","Cussac, V.E.; Barran","502",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13053___11906",FALSE
"13055","11908",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2006",NA,"lago inferior","-42.0964019999","-71.7814599997","Habit, E., Gonzalez,","756",NA,NA,"1","associatedsReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13055___11908",FALSE
"13056","11909",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta","2007",NA,"lago inferior","-42.0964019999","-71.7814599997","Ortiz-Sandoval, J., ","1003",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13056___11909",FALSE
"13057","11910",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago inferior","-42.0964019999","-71.7814599997","Cussac, V.E.; Barran","504",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13057___11910",FALSE
"13058","11911",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis","2006",NA,"lago inferior","-42.0964019999","-71.7814599997","Habit, E., Gonzalez,","758",NA,NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13058___11911",FALSE
"13059","11912",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",NA,NA,"lago inferior","-42.0964019999","-71.7814599997","Cussac, V.E.; Barran","503",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13059___11912",FALSE
"13060","11913",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2007",NA,"lago castor","-45.5979283735","-71.7785410422","Correa, C. and Hendr","286",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13060___11913",FALSE
"13061","11914",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2007",NA,"lago castor","-45.5979283735","-71.7785410422","Correa, C. and Hendr","303",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13061___11914",FALSE
"13114","11958",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2006",NA,"lago thompson","-44.5955277783","-71.7400555562","Habit, E., Gonzalez,","792",NA,NA,NA,"change coordinates to: -45.645929, -71.791763, associated reference: (Cussac et al., 2020)",NA,"Cussac et al., 2020","-45.645929","-71.791763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13114___11958",FALSE
"13118","11961",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2007",NA,"río huemules","-45.8575510002","-71.7386450002","https://doi.org/10.1","814",NA,NA,NA,"(Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13118___11961",FALSE
"13120","11962",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"lago futalaufquen","-42.7666666668","-71.7333333326","Cussac, V., Ortubay,","371",NA,NA,"0","also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13120___11962",FALSE
"13176","12009",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","galaxias maculatus","2002",NA,"laguna los césares","-41.316666667","-71.7166666674","Viozzi G. Semenas L.","1304",NA,NA,NA,"change coordinates to -41.308042, -71.688649",NA,NA,"-41.308042","-71.688649",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13176___12009",FALSE
"13177","12010",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus","1995",NA,"lago fonck","-41.3000000001","-71.7166666674","Viozzi G. Semenas L.","1306",NA,NA,NA,"change coordinates to -41.313347, -71.781624",NA,NA,"-41.313347","-71.781624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13177___12010",FALSE
"13186","12015",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río huemules. vertiente chilena del rio simpson en la frontera","-45.906","-71.712","OrigenReg: Publicaci",NA,NA,NA,"1","associated reference: (Unmack et al. 2012)",NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"13186___12015",FALSE
